Gene,Importance
DSG3,0.6769875286426434
KRT5,0.6633715592569868
LASS3,0.6584250923969288
BNC1,0.6494896309204244
DSC3,0.6438394969868344
S1PR5,0.6227334914008699
CALML3,0.6220754790379021
CLCA2,0.6145603546259045
SERPINB13,0.5996608915393167
TP63,0.5890502926159898
PVRL1,0.5821267785601704
IRF6,0.5780935188071371
KRT74,0.5765627645612093
FAT2,0.5621373454763129
KRT6C,0.5591056846640211
KRT6B,0.5401714483119385
LOC642587,0.5380474018192403
CSTA,0.5363069559831433
DAPL1,0.5312083691316217
VSNL1,0.5181444249456588
KRT6A,0.5157595411127466
JAG1,0.5113639113483704
PERP,0.5086713669563692
RAET1L,0.5006511059765271
ATP1B3,0.48976042815207316
BMP7,0.4867209046450249
TPRXL,0.4847001132753322
COL4A6,0.48051342737166286
NTRK2,0.47850760371017437
PARD6G,0.4750256896127922
TRIM29,0.473392082941863
C10orf99,0.4701596111179294
PKP1,0.4696408797713786
ANXA8,0.46874262046939036
HR,0.46602003158784333
C3orf21,0.4638609499631378
GBP6,0.4626347006395391
FAM83C,0.4625528507792962
DQX1,0.4623769035936819
KRT13,0.4619645036995148
KRT17,0.4607566538133208
WFDC5,0.4595696370499476
A2ML1,0.4594810341949825
GPC1,0.45545437505315833
SLC16A1,0.4531104613207957
KRT14,0.45130266598853536
ODZ2,0.4498697338025678
HOXD11,0.4455443439902935
C12orf54,0.44345478229397445
P2RY1,0.44343241757619156
KRT31,0.4420679361056222
DLX5,0.4411660818557027
DENND2C,0.440952392138692
CELSR2,0.4399268765342968
SPRR2A,0.4380423124091355
DDAH1,0.43567676238890374
SNAI2,0.43260179239978186
FAM181B,0.43166025510586004
KRT16,0.42995375325357954
SLC6A8,0.429538077637166
GJB5,0.4292543982175362
RBM47,0.4291070801884568
FAM83B,0.4279515315366476
ADAM23,0.4268535683072861
CDHR1,0.4267959645386756
ZNF488,0.4264623755015147
SERPINB5,0.425714523581015
ADH7,0.4250420164827834
AP2M1,0.42373796937034464
TMEM40,0.4231782634284816
HNF1B,0.42272302755120506
MICALL1,0.4225546661920762
ABCC5,0.42233115105688224
ITGA6,0.4217775134272589
SH3BP1,0.4172576771426367
TMPRSS11A,0.4133435830235826
EPHA10,0.41245696707983687
CAPNS2,0.4121824522478713
PNCK,0.4118349850264664
KCNG1,0.41142976489468436
TMEM189,0.4110019001861217
GABRQ,0.41072546943607696
S100A2,0.40560273763494414
COL7A1,0.40515757427023213
LONRF3,0.4050569928685022
RORC,0.40496181222133804
TMPRSS11F,0.4046370849629376
SERPINB2,0.4032030207349851
MCC,0.4031957584402365
CHRM3,0.4021460385710883
RGL3,0.40138096127796663
BCL2L15,0.4013689038973406
SIAH2,0.40088228179830276
FOXD1,0.40057597896873487
SLC6A15,0.39844037977362146
HAP1,0.3981289199397131
TBCCD1,0.39704086448665343
ALDH3B1,0.39668674122763875
PTHLH,0.39640550330996943
ST6GALNAC2,0.39557975739013834
STARD5,0.3948658065798799
ACSL5,0.39466822214418495
PTPRZ1,0.3940196055859231
LOC100130933,0.39389667741976325
NMNAT3,0.3936180395347985
LGALS7,0.3923836542409416
ICA1,0.3910860630752291
GOLM1,0.39005706251852557
ARRB1,0.3891521283457069
IGSF11,0.3883868917606974
BICD2,0.3882065586655479
TMTC3,0.3877800232318764
ARTN,0.3877520703080734
USH1G,0.3875987875729902
CLDN3,0.3874229879536753
ATP11A,0.38696337686915666
SPDEF,0.38627158846478643
PGAP1,0.38595021367447585
GPR39,0.3858412195709053
TMEM117,0.38573014717271326
TMPRSS11D,0.3845763892554242
STON2,0.3841570303441134
USP31,0.3841019784778656
SOX15,0.3840958807230357
ARHGEF38,0.38395985008273253
GABRA3,0.38388601514094123
DVL3,0.38371781025894003
C17orf99,0.382167310909156
KCTD1,0.3818727540800009
CD2AP,0.3808463865123226
COL4A5,0.380512831384521
SLC39A2,0.3795364201086728
C17orf28,0.3790619727375349
RHCG,0.37891424530872303
DLG1,0.37884084180032807
ANXA8L2,0.37661664896733965
GRHL3,0.3760618637054897
KCNK5,0.37552350529946144
FANCE,0.37534040001605545
CGN,0.37305232656813536
DLX6,0.37216432720064935
TMEM125,0.3718394684499193
MAPKBP1,0.37172296059086535
YEATS2,0.3713562995779414
CLCA4,0.3712453473534078
LSG1,0.3709042483988268
KC6,0.36950120369651335
EFNB1,0.3685930364766459
NKX2-1,0.368239855583576
FZD6,0.36788618340631396
FMO5,0.36724564137407567
SLC2A1,0.3663231361847897
FOXE1,0.36461407400232854
SPRR1A,0.3645027650349031
SPRR2E,0.36440906524214484
RNASE7,0.3641640885414852
SLC9A3R2,0.36371634497283395
KCTD15,0.3636484176042699
GJB6,0.3623515996586719
SESN3,0.3623076729331503
KCNQ3,0.36197178919709194
RNF168,0.36049653800002324
GOLT1A,0.3604251241266745
C3orf54,0.3600618932488469
FRRS1,0.35961450541595297
FBXO27,0.35897337739110785
CRKL,0.3584331585474022
GNA14,0.35823849742239844
S100A7,0.3579568751840439
KLHL13,0.35681533498919205
ACAP2,0.35653327554391095
SMPDL3B,0.3560572183958228
E2F7,0.3558491502253802
PLAC2,0.35550739526363984
PCYT1A,0.3552436738895193
TOX3,0.3551587200516615
OCLN,0.35403947910485095
RAPGEFL1,0.3533794323144498
ZIC5,0.3525956716518217
PSMD2,0.3523311555207629
STK32A,0.35179523804346763
RNF217,0.3513034728045157
SLCO1A2,0.35127538561854943
DLK2,0.3512557971124245
MLPH,0.3511063491915774
CEACAM6,0.3502155820767998
HDGFRP3,0.3501457092109866
OXGR1,0.3500929169325576
MUC1,0.3496107311320617
LPIN2,0.3482197283853954
FGFR2,0.34743564673859173
C9orf152,0.3455436578339294
TMEM63A,0.3449707373260112
GABRR1,0.34443632651375006
SNX31,0.3439168831788224
DSG1,0.34372877563099624
PLEKHA6,0.3433997343893447
FST,0.3426067708599551
TRA2B,0.34259144690043836
DMRT2,0.34233731239116794
LIMK2,0.3420504685762461
FRMD6,0.3419625721436328
PLD1,0.34152223163223605
SNTB1,0.34137306101747
LOC100129034,0.34096514137745443
C3orf58,0.3408476595766085
GLOD5,0.3394749587578633
ACTL6A,0.3390876867887417
LOC440173,0.3381398582510241
FBXO45,0.3377222825435445
SKP2,0.33754050313664213
PNMA2,0.33729926642667113
COQ3,0.33717563906866255
RBP1,0.3371315197351947
PRR15L,0.3369976867081177
EN1,0.3365174294759978
GJA3,0.33647868609987125
ST3GAL5,0.33640037630137
C15orf41,0.3355859922118647
FYTTD1,0.3352253510482373
WNT2B,0.3352058024699077
LYPD3,0.3351786912850699
MARK1,0.3348887504059216
LMO7,0.3345730415365936
TSLP,0.33450087832364545
FOXN1,0.3334451393387527
UCN2,0.3328608528835443
ZNF385A,0.33249253550646257
NXPH4,0.33220313443271976
WDR72,0.3321505948210285
NUDT11,0.33200181254824834
DLX6AS,0.3319227108721573
HOXA1,0.33174716176638425
SUCLG2,0.33095700479461465
TRPV4,0.3309182862044164
SFTA2,0.33067171237811577
PTDSS1,0.33058800180206976
RARG,0.32951508015726666
CD9,0.329121077500617
ABCC6P2,0.32896453627720945
SEMA3F,0.3289501429375931
DGKA,0.3284063103728083
PAK7,0.3284032237687663
SENP5,0.32823765873798666
PGM2,0.3282040319316706
RFC4,0.3279150037192619
HES2,0.3277003174261239
KRT15,0.3276502276968801
CXCR7,0.32731998807518514
LGALS7B,0.32678642690649784
ATP11B,0.3257763887041977
FJX1,0.3256218564403774
C1orf210,0.325449730491047
LPCAT1,0.3251031905709757
ABCC6,0.32490146472886366
TFRC,0.3241557447455705
FAM84A,0.32373950269164437
SFN,0.3236887076219902
GJB4,0.32328260685230603
MBIP,0.3225772808160928
TESC,0.32247999899014623
PAPL,0.3223269404610444
ABCF3,0.3212628062350987
ACOX2,0.3212181287992565
GFOD1,0.3211146806756747
FSCN1,0.3208563812618475
GAL3ST1,0.3207897910042638
CAPN8,0.3202570433372847
BCL11A,0.3196713098120213
NKAIN2,0.3194599623414529
MGRN1,0.3191709517448866
CYP2S1,0.31914663475932664
SLC44A4,0.3186856503729794
ABCC6P1,0.3181316387644518
NDUFA4L2,0.31810244045803765
TMC5,0.3172555624105925
GALM,0.316919337362493
BTBD11,0.316839358901333
PRIMA1,0.3168040337950292
TMEM92,0.31661809592462586
EFCAB4A,0.3162610102301621
DLX1,0.3160038036931654
FLJ90757,0.31544164962685023
IRX4,0.3151946364326455
OPA1,0.31467678142122874
ANKRD57,0.31456763824117295
ERBB3,0.3141215477488778
MRAP2,0.31345077268028415
C4orf34,0.31311517248930104
CADPS2,0.3129801769201745
PIGX,0.31250261815178765
PCDH19,0.3123118091874358
NRARP,0.31172617777219697
C16orf74,0.3117186916057376
HS6ST1,0.3115245245033346
HOXA13,0.31088880519561984
VSTM2L,0.31081978349119654
SYNGR1,0.3099761329370556
QSOX1,0.3096723149535212
LRRC31,0.3095777994129653
RAB19,0.30942425819575614
SLC41A2,0.3092748008670925
BSPRY,0.3085910172916559
ZDHHC9,0.3077125772650643
C12orf56,0.3076119960625363
KRT9,0.3069258818889153
SMO,0.3064864274235357
PARL,0.3064180432161858
STAR,0.30630755212865707
C15orf42,0.3057947580952852
PITPNB,0.30546496717119015
ZFP64,0.30494765165066257
DST,0.30402903492189276
NIPAL4,0.3037787014905284
ARSE,0.3037031993905733
FXR1,0.3036482698674284
CDCA4,0.30314563292938324
HRAS,0.3030420395985042
PTGFRN,0.3025517490636522
PLCH1,0.30254609905487745
ZNF639,0.3024239577208775
FAM83F,0.3023136697445674
MCM2,0.3018752184262969
SOX2,0.3011887156698321
FAM83D,0.301037285375359
LGSN,0.30041469293224343
TJP3,0.3001869835979297
FAM107B,0.3000251171440937
GMPS,0.29979793683708783
DSC1,0.29971248000173195
ALPK3,0.29963296100393577
IQCD,0.2986659167876441
CCNJL,0.29819776943216525
PREP,0.29808643162218396
LPAR3,0.2979498504153334
JARID2,0.29782351041877214
PRNP,0.29761494711717823
LOC338651,0.29761375753232927
FAM131C,0.29759918153838405
DCUN1D1,0.297477204830626
SLC6A10P,0.29667501809487257
PLCH2,0.2962193516904871
SPRR3,0.2959556961270176
HOXD13,0.2957388108809463
DUSP9,0.2954641354259778
NFE2L2,0.29536630153732185
XG,0.2944312276893194
SLC6A2,0.2942857241562948
CALML5,0.29389919652005503
BTBD9,0.29388241728267717
LOC440925,0.29368246308669443
PHLDB2,0.2935721969870688
EPCAM,0.29348039199826303
SERPINB7,0.2933923436290946
RPS6KA2,0.2928576152917032
KPNA4,0.29258566035611067
CSDA,0.29136722912888313
REPS1,0.2912907784640087
FABP5,0.2910988191932477
ENPP4,0.2909220941522486
PPP1R9A,0.2905155269598453
PAK2,0.2903682371952281
ERGIC1,0.2897312111283879
CPA4,0.2896971433234035
NAA50,0.28926373019072
KRT7,0.2890511103645849
RANBP1,0.28875311711672025
KRT34,0.28869193906172697
SPRR1B,0.2884575529550491
PPP1R14D,0.28815812072727853
TMEM150A,0.28753007421829024
SDK2,0.2873637176928311
HGD,0.2871385631400805
CYB5R2,0.28631674032678894
RSRC1,0.28611932629271575
ALOX12,0.2860899968539299
MED12L,0.28558785722110064
PRICKLE3,0.2854299046285824
FAM162A,0.28526869246822273
C9orf125,0.2851978142998326
NTS,0.2849184420973423
BEAN,0.28481956730367924
TGM1,0.28476502770865675
LIMA1,0.28470696595394024
ABCC3,0.2846351888409094
UST,0.2845214884412918
RAPH1,0.28401841686062723
