Gene,Importance
DSG3,2.711108364277053
KRT5,2.651622541157268
LASS3,2.596610017178256
DSC3,2.565396062534949
BNC1,2.5520376667092664
CALML3,2.475096713684805
S1PR5,2.4653988408973095
CLCA2,2.4079623246212005
SERPINB13,2.35918371093521
TP63,2.3426342224004344
KRT74,2.3208009683801203
IRF6,2.3122562166738385
PVRL1,2.294421998424843
FAT2,2.2152551391595225
CSTA,2.165642142454083
KRT6C,2.160505442994932
LOC642587,2.116558629250653
KRT6B,2.0958491390846703
DAPL1,2.0841783853588804
VSNL1,2.082348281190015
PERP,2.0476208150178024
JAG1,2.047453238745769
KRT6A,2.00132485926704
TPRXL,1.992213177376251
ATP1B3,1.9343438157507302
RAET1L,1.9006593978582698
TRIM29,1.896666590987391
NTRK2,1.892359375584184
C10orf99,1.8923380443845743
KRT17,1.887788273222691
A2ML1,1.884241683154264
PKP1,1.864181518211512
C3orf21,1.849764780082208
FAM83C,1.8490627562304445
ANXA8,1.8457763968895167
HR,1.8446270778644023
BMP7,1.8426453915968997
COL4A6,1.836021478258428
GBP6,1.8265558794544519
GPC1,1.8263624522686457
WFDC5,1.8258833619520984
KRT31,1.824518270332676
KRT13,1.8218590473366336
PARD6G,1.8202098052702302
C12orf54,1.8125267262062024
DQX1,1.8084943837514573
KRT14,1.8053718915816874
FAM181B,1.7872270766481928
HNF1B,1.7859043736151081
P2RY1,1.7692996602538402
ODZ2,1.7675355720890977
HOXD11,1.7645450360521346
KRT16,1.7544905447672476
DDAH1,1.7475108728528592
SNAI2,1.7379101606395044
GJB5,1.7273139223618008
SPRR2A,1.7270053139738215
CELSR2,1.7208334011576176
DLX5,1.7205680071787315
RBM47,1.7192148007254051
FAM83B,1.717457704027594
TMEM40,1.7125029532321556
SLC16A1,1.7002522064605583
ADH7,1.6988891880669301
DENND2C,1.6980790530977066
ADAM23,1.6879785544956958
SERPINB5,1.6871851309065795
MICALL1,1.6694101492578342
TMPRSS11A,1.6666155340301279
CAPNS2,1.6612076450637288
MCC,1.6560176243648335
SH3BP1,1.6547347383506605
GABRQ,1.6479502444806402
RORC,1.647729219607946
ITGA6,1.6477215474615332
S100A2,1.6473263338264668
CDHR1,1.6432902117037187
COL7A1,1.6378241443973438
TMEM189,1.6343513575987059
ABCC5,1.634320821962364
RGL3,1.6330458618852055
ZNF488,1.6323167489640047
AP2M1,1.6275930452564213
SLC6A8,1.6243270718431524
TMPRSS11F,1.6179873672880372
EPHA10,1.6118040480309574
PNCK,1.6052401760411523
SERPINB2,1.600007210323246
STARD5,1.5988648088844208
ARRB1,1.5963024171316877
TBCCD1,1.5888933364488358
KCNG1,1.582397686864147
PTPRZ1,1.5815907341295268
LONRF3,1.5772312462510876
BCL2L15,1.5764872661393532
ARHGEF38,1.5730989962358293
LOC100130933,1.5729806874425867
RHCG,1.5728036427192604
IGSF11,1.5685425648629883
ATP11A,1.568492386814904
SOX15,1.5679476046933163
PTHLH,1.566156395853836
CLDN3,1.5629859495157885
HAP1,1.562791930588889
SLC6A15,1.5613356281656852
ALDH3B1,1.5566952527642588
C17orf28,1.5526417810943514
ACSL5,1.5521614110804556
SIAH2,1.5491788451906414
BICD2,1.5399766850565524
GABRA3,1.5369952197111805
TMEM125,1.536939546311354
TMTC3,1.533440337392693
TMEM117,1.5287968437894008
NMNAT3,1.5279630202601937
USP31,1.5276426030531733
CGN,1.5256629613391672
CHRM3,1.5252962511418304
ST6GALNAC2,1.5249466431624241
SLC39A2,1.5240811956226192
USH1G,1.5240758918485777
KCNK5,1.5224022905319108
SPDEF,1.5208484683434556
TMPRSS11D,1.5181082445107965
KCNQ3,1.5157920558354558
DLG1,1.5157477208064796
KCTD1,1.5136615906152868
NKX2-1,1.5063706720107546
STON2,1.5050872535819861
ICA1,1.5036037584471618
ANXA8L2,1.502396961988915
GPR39,1.5000787370949964
GOLM1,1.497849722773071
DVL3,1.49759628262873
FOXD1,1.4942530515524115
LGALS7,1.493773191508779
PGAP1,1.4922303742755498
CLCA4,1.4916086696178308
COL4A5,1.4871074494419037
MAPKBP1,1.4846046593381899
CD2AP,1.4767978080479758
SLC9A3R2,1.4755738404634653
ARTN,1.4751297906654135
C3orf54,1.4741268908180345
KCTD15,1.472774583274929
EFNB1,1.4709632980289293
C17orf99,1.4691463786746732
RNASE7,1.4683670092808088
GRHL3,1.4549947944658208
MUC1,1.452233057375786
SLC2A1,1.4516322918505993
FANCE,1.45103191391964
FZD6,1.4507121249200206
KLHL13,1.4504999873729207
FRRS1,1.4485707175995115
SPRR2E,1.4466873080365943
FMO5,1.4447687565512253
GJB6,1.4422932488422113
SESN3,1.4365510844884408
FOXE1,1.4353131515328503
E2F7,1.4346202706507394
S100A7,1.43259569445397
RAPGEFL1,1.4321547571012871
DLX6,1.4320643379400253
PLAC2,1.4316812465865827
KC6,1.4316450669247707
STK32A,1.4275891353580161
LSG1,1.4208604329658803
SNTB1,1.4203421233773799
SPRR1A,1.4193603064585072
SLCO1A2,1.414923444552215
MLPH,1.4105144327263708
SMPDL3B,1.4103660620182588
GNA14,1.4096984911985337
GOLT1A,1.406365466385832
OCLN,1.3996139750126542
MARK1,1.3975288229858869
HDGFRP3,1.3948263921046966
YEATS2,1.394472640995609
RNF217,1.3917004926354863
FRMD6,1.3893600542901523
