Gene,Importance
RN7SL703P,0.08498580948912195
RNA5SP150,0.08498580948912195
SOX2,0.08466971448821485
ATP11B,0.08387083555404307
MCF2L2,0.08384035640105811
DCUN1D1,0.0838001262816249
MCCC1,0.08356001681879996
RN7SKP265,0.08335831778250594
B3GNT5,0.08315668343390392
RNA5SP151,0.08315668343390392
LAMP3,0.08204163356109964
EIF2B5,0.0816038694489875
SNORA81|ENSG00000253092.1,0.08123940492948332
HTR3C,0.08123940492948332
LINC00888,0.08123940492948332
HTR3D,0.08123940492948332
HTR3E,0.08123940492948332
KLHL24,0.08123940492948332
KLHL6,0.08123940492948332
YEATS2,0.08123940492948332
MAP6D1,0.08123940492948332
SNORA63|ENSG00000201229.1,0.08123940492948332
CYP2AB1P,0.08123940492948332
DVL3,0.08123940492948332
ABCC5,0.08123940492948332
SNORA63|ENSG00000199363.1,0.08123940492948332
SNORA4|ENSG00000251730.1,0.08123940492948332
PARL,0.08123940492948332
MIR4448,0.08123940492948332
AP2M1,0.08123940492948332
FXR1,0.08104643029408995
CCDC39,0.07990764285081466
DNAJC19,0.07985934364492636
PIK3CA,0.07913004897983289
RN7SL229P,0.07829846619857159
KCNMB3,0.07823886070911786
ZMAT3,0.07823523538585514
U8|ENSG00000201810.1,0.07822646317231255
ZNF639,0.07803029633994236
KCNMB2,0.07798462682936086
SNORA25|ENSG00000201957.1,0.0778810196467771
PEX5L,0.07777128119599107
TTC14,0.07756736590311757
MFN1,0.07753919863199604
GNB4,0.07747603531947996
RNA5SP149,0.07738152097639044
USP13,0.07711963707392258
ABCF3,0.07666104352497302
snoU13|ENSG00000239096.1,0.07658311454362128
ACTL6A,0.07658311454362128
NDUFB5,0.07658311454362128
MRPL47,0.07658311454362128
RNA5SP148,0.07635678355920131
LINC00501,0.07631425280793788
EIF4G1,0.07596947584688137
FAM131A,0.07596947584688137
CLCN2,0.07596947584688137
SNORD66|ENSG00000212158.1,0.0759584564391675
PSMD2,0.0759584564391675
EPHB3,0.07594860984743548
MAGEF1,0.07588062870811647
CHRD,0.07586416147172931
THPO,0.07586416147172931
VPS8,0.07584386922398675
POLR2H,0.07581841039840584
ECE2,0.07580739099069198
MIR1224,0.07580739099069198
ALG3,0.07580739099069198
VWA5B2,0.07580739099069198
CAMK2N2,0.07580739099069198
TBL1XR1,0.07560383007387053
RNA5SP147,0.07558278407389019
RN7SKP52,0.07522057518608256
LINC00578,0.07510799328935502
snoU13|ENSG00000271842.1,0.07456096041535122
MIR4789,0.07456096041535122
SNORA18|ENSG00000200288.1,0.07446219637214546
NLGN1,0.07313983932139805
C3orf70,0.07292663993846221
ECT2,0.07229656213041874
SNORA72|ENSG00000200355.1,0.07216943394050694
snoU13|ENSG00000239141.1,0.07190087595572546
RN7SKP234,0.07174076266788919
SPATA16,0.0717332954582208
EHHADH,0.07171673259654981
GHSR,0.07156484870814467
TNFSF10,0.07151275542849271
NCEH1,0.07148460784492959
MAP3K13,0.07147713501024446
snoU13|ENSG00000239146.1,0.07122654051629207
TMEM41A,0.07118478039231668
RN7SKP40,0.07045798042212935
LIPH,0.07036281357710275
RN7SL141P,0.07019306744816894
MIR548AQ,0.07011990004345317
snoU13|ENSG00000238359.1,0.07000807189896345
PP13439,0.07000807189896345
TMEM212,0.07000807189896345
C3orf65,0.0699801211909847
PLD1,0.0699353798081588
IGF2BP2,0.06983522357331988
ETV5,0.0696297389007872
SENP2,0.0695964444269443
DGKG,0.06942367766404298
TRA2B,0.06934024741635945
NAALADL2,0.06877165266332787
RN7SL637P,0.06877156947809679
MIR569,0.06794063919877256
CRYGS,0.0676364804833015
TBCCD1,0.0676364804833015
DNAJB11,0.06752081045240604
TNIK,0.06750968698188319
MIR551B,0.06692068867079455
SLC2A2,0.06686266381103319
RPL22L1,0.06667477700324424
RNY5P3,0.06667472637809395
EIF5A2,0.06667340449916961
ADIPOQ,0.06654811850222679
AHSG,0.06636575264832818
FETUB,0.06636575264832818
HRG,0.0662823505257281
KNG1,0.0662823505257281
SNORA81|ENSG00000221420.2,0.06606328706288347
EIF4A2,0.06606328706288347
SNORD2|ENSG00000238942.1,0.06606328706288347
RFC4,0.06606328706288347
SNORA4|ENSG00000263776.1,0.06606328706288347
SNORA63|ENSG00000200320.1,0.06606328706288347
SNORA63|ENSG00000200418.1,0.06606328706288347
EGFEM1P,0.06601106159533912
ST6GAL1,0.06599315154216863
CLDN11,0.06577551120854895
SLC7A14,0.06559014159573287
RTP1,0.06534533524396399
GOLIM4,0.06524493432089883
RPL39L,0.06511643081440396
FNDC3B,0.06506136218032545
snoU13|ENSG00000239093.1,0.06496049691397515
MASP1,0.06484409281840059
RTP4,0.06475064441597557
BCL6,0.06467307262318428
RTP2,0.06458526330000035
SST,0.06458526330000035
PRKCI,0.06447211608909463
SKIL,0.06447211608909463
SERPINI1,0.06441305341375235
PHC3,0.06384173453014934
GPR160,0.06380947224687068
SEC62,0.06380947224687068
PDCD10,0.06374651424746422
SERPINI2,0.06370398912121766
ZBBX,0.06367428340802883
SAMD7,0.06362834670915425
ACTRT3,0.06354655052882184
TERC,0.06354655052882184
MYNN,0.06354655052882184
LRRC34,0.06354655052882184
LRRIQ4,0.06326188530872195
LRRC31,0.06326188530872195
TP63,0.06300443110690485
MECOM,0.06240182715827623
MIR944,0.06226834142163861
RN7SKP222,0.06221601189128532
BDH1,0.06210509550986452
RN7SL486P,0.06200192938072788
CCDC50,0.061993100917018325
UTS2B,0.061920031950094864
RPL35A,0.061897048937183854
LMLN,0.061897048937183854
FAM157A,0.061897048937183854
LRCH3,0.061897048937183854
ANKRD18DP,0.061897048937183854
IQCG,0.061897048937183854
OSTN,0.061799200966377886
KIAA0226,0.06179769634233692
FYTTD1,0.061791680557710255
LEPREL1,0.06177620589811127
MIR922,0.06177530012906291
RN7SKP296,0.061743493613496694
CLDN16,0.06168333687240633
TMEM207,0.06168292343367899
CLDN1,0.06167795373142514
IL1RAP,0.06166389118967699
DLG1,0.0616437010581399
PIGZ,0.06161270615133917
MFI2,0.06161270615133917
PAK2,0.06161270615133917
NCBP2,0.06161270615133917
SENP5,0.06161270615133917
CEP19,0.06161270615133917
U4|ENSG00000272359.1,0.06161270615133917
FGF12,0.06160707008348927
PYDC2,0.061506070096145594
snoU13|ENSG00000238491.1,0.06146244632005622
MIR4797,0.06146244632005622
PIGX,0.061458974934505764
NRROS,0.061458974934505764
GMNC,0.06138189785250923
snoU13|ENSG00000238902.1,0.061009985810895374
MB21D2,0.06099903324161528
BCHE,0.06060898399542123
WDR49,0.06039931461915426
TPRG1,0.06007421498580308
LPP,0.05995901875901877
RN7SL447P,0.05995022330196434
TFRC,0.059730645787740504
PCYT1A,0.05967182753320374
SLC51A,0.05967182753320374
TM4SF19,0.05966820210835788
TCTEX1D2,0.05966820210835788
ZDHHC19,0.059665927278048675
UBXN7,0.05965191245286675
RN7SL434P,0.05964880415994125
RN7SL738P,0.05964880415994125
