Gene,Importance
DSG3,0.6779385043341263
KRT5,0.6588519839296023
LASS3,0.6462232808243603
BNC1,0.6412780619125079
DSC3,0.6330710687058394
S1PR5,0.6120545599702911
CALML3,0.6109721807518466
CLCA2,0.5951342508219942
SERPINB13,0.5891019475448244
KRT74,0.5761206974371136
TP63,0.5748771593608651
IRF6,0.5690008865314662
PVRL1,0.5624443481850461
KRT6C,0.5418496502087694
FAT2,0.541234937409158
CSTA,0.5340679403492179
KRT6B,0.5232904852010841
VSNL1,0.5171856586821074
DAPL1,0.5146663854871273
LOC642587,0.5097477253007136
KRT6A,0.5030142031091355
JAG1,0.48308354279718774
PERP,0.48244282258031684
TRIM29,0.4806694471014588
TPRXL,0.48051820926672634
C10orf99,0.4798751137715867
KRT17,0.4781195286832993
NTRK2,0.4760464535769493
ATP1B3,0.4729445528699228
PKP1,0.47280136338026874
A2ML1,0.4718355538838935
KRT13,0.4705890202843407
COL4A6,0.46990438280867747
PARD6G,0.4638690969964382
WFDC5,0.46277178485155307
DQX1,0.4617373693444909
GPC1,0.45987930135956184
BMP7,0.456744540609799
ANXA8,0.45638666850018184
HR,0.4550383432083825
RAET1L,0.4546084181111757
C12orf54,0.4529369933214585
FAM83C,0.4524436325757192
C3orf21,0.44949799093919296
FAM181B,0.44721528732836247
KRT31,0.44413279062136063
P2RY1,0.4414037645854114
GBP6,0.44072754484596044
SNAI2,0.4364490939485066
HOXD11,0.4345984071679119
DENND2C,0.4316765620507188
ODZ2,0.4305279246179387
KRT14,0.4287761998734463
DDAH1,0.4283757291134243
ADAM23,0.42503089762615365
SPRR2A,0.4210742535630628
RBM47,0.4208739635713287
SLC16A1,0.41900082854449644
FAM83B,0.4187290280157644
HNF1B,0.4186785423102867
KRT16,0.41840325697597136
ADH7,0.4181674526196652
TMEM40,0.4169336634550473
DLX5,0.4162047862792506
CELSR2,0.41572293339019306
SERPINB5,0.4156632458876562
CDHR1,0.4153724636764363
GJB5,0.4150072395547742
GABRQ,0.41245871935047446
TMEM189,0.41008721123650826
ABCC5,0.40905743012785195
CAPNS2,0.408342291279334
ZNF488,0.40652359560639945
COL7A1,0.4063496192895601
CLDN3,0.4061975547563189
MICALL1,0.4047375876921054
SH3BP1,0.4015549533758742
TMPRSS11A,0.40110762271377803
MCC,0.39954156460516943
SLC6A8,0.39937743033935347
STARD5,0.39905180297134496
AP2M1,0.3975811284181588
ITGA6,0.3967838305826114
S100A2,0.3959170304625901
SERPINB2,0.3958559555316794
KCNG1,0.39472603434183257
RHCG,0.3942559203143015
PNCK,0.3933268384728
