Gene,Importance
DSG3,3.3945621608100907
KRT5,3.332465236059811
LASS3,3.265779871073356
DSC3,3.2107656442320573
BNC1,3.195277272006509
CALML3,3.09267391324346
S1PR5,3.091670053001908
CLCA2,3.0145676746227057
SERPINB13,2.9520908349697423
TP63,2.9426998404839484
KRT74,2.927978130826065
IRF6,2.9014570479083877
PVRL1,2.8868066252897018
FAT2,2.7750236004265014
CSTA,2.722927365915468
KRT6C,2.7090941807978965
LOC642587,2.6573161943126715
VSNL1,2.624882730363221
KRT6B,2.622638733075317
DAPL1,2.6180518862428244
JAG1,2.5604360842712124
PERP,2.5524442756014
KRT6A,2.5086832262595804
TPRXL,2.4939469875397835
ATP1B3,2.4296245047548193
RAET1L,2.389414455640422
KRT17,2.381898820736438
C10orf99,2.3817055666715796
TRIM29,2.3805478237464626
NTRK2,2.3621059529010275
PKP1,2.3594929149431576
FAM83C,2.351905344861021
A2ML1,2.3516342947999345
ANXA8,2.3165102094067427
BMP7,2.3153575785424962
KRT31,2.3117212202063997
C3orf21,2.305401297263892
HR,2.3037410347625986
COL4A6,2.301920927100272
KRT13,2.2996804732435647
WFDC5,2.299431108304255
GPC1,2.2971164710934056
DQX1,2.2822099979622665
KRT14,2.2790842113805665
C12orf54,2.2753875394894485
GBP6,2.275229163919708
PARD6G,2.2713843839846484
FAM181B,2.2419454339681506
HNF1B,2.2394877462865606
P2RY1,2.221698916136351
ODZ2,2.2154828358558105
HOXD11,2.2087604444624724
DDAH1,2.205057993405111
KRT16,2.192770824525148
SNAI2,2.1926349925394675
SPRR2A,2.1854185640136485
DLX5,2.1712289709799113
RBM47,2.170235985735058
GJB5,2.152850088854415
DENND2C,2.142444816191967
FAM83B,2.141898423098345
CELSR2,2.1354109631787357
TMEM40,2.1274760752319617
ADAM23,2.1262378653491503
ADH7,2.1215714275879267
SERPINB5,2.1070313529233764
SLC16A1,2.1059217081274277
MICALL1,2.104890786239094
SH3BP1,2.0857420118652334
TMPRSS11A,2.0851970756951936
CAPNS2,2.0811176355476575
GABRQ,2.0706308277185688
CDHR1,2.0695929220253317
S100A2,2.069170052651497
MCC,2.0655226511873677
ITGA6,2.0651885850278853
RORC,2.064602644521796
TMEM189,2.062191383070484
RGL3,2.0544789370472145
COL7A1,2.0502975733527165
SLC6A8,2.0486642150981207
TMPRSS11F,2.0478881117056673
ZNF488,2.0434312629355165
AP2M1,2.0391844345947607
ABCC5,2.0389231174450066
STARD5,2.0185556925520327
EPHA10,2.014622056031071
PNCK,2.0143347496049726
SERPINB2,2.008948595737635
ARRB1,1.9973753585286684
KCNG1,1.9900106377588298
ARHGEF38,1.9821375488939528
PTPRZ1,1.9809703676871766
LONRF3,1.9777699049624133
TBCCD1,1.977360972168349
LOC100130933,1.9763532201925984
CLDN3,1.974653037613726
RHCG,1.969635061157081
ACSL5,1.9668204343958415
ATP11A,1.9662662891684617
BCL2L15,1.963735528837195
SOX15,1.9627623787669766
PTHLH,1.9586267012234568
C17orf28,1.9535818097343538
IGSF11,1.9506289618906916
ALDH3B1,1.9478323983630195
BICD2,1.944443617733598
HAP1,1.9434286031745072
SIAH2,1.9415303964823118
SLC6A15,1.938560670604885
CGN,1.9336606159152185
SLC39A2,1.9322923780346193
TMEM117,1.9269941605611622
TMEM125,1.9262414625903344
USP31,1.9258190463976996
GABRA3,1.9224696608871052
TMTC3,1.9195646609733035
TMPRSS11D,1.912340420179461
KCTD1,1.9118381278624217
KCNK5,1.9105380205137097
DLG1,1.9023207410066418
SPDEF,1.9000657366422744
NMNAT3,1.899456056428182
GPR39,1.8994401530539586
CHRM3,1.8968774733235878
KCNQ3,1.8929656212799537
ICA1,1.8911125280396457
USH1G,1.8907435888678958
ANXA8L2,1.8880008338940177
ST6GALNAC2,1.8867324488295454
STON2,1.8843289099549207
LGALS7,1.8831530176371891
GOLM1,1.8799456663613823
DVL3,1.876859576377598
NKX2-1,1.8749833217133607
MAPKBP1,1.8668024099590652
CLCA4,1.865895569098344
SLC9A3R2,1.859100486984953
KCTD15,1.8580271613412758
COL4A5,1.8558251727113566
SPRR2E,1.8519801589947642
FOXD1,1.849149060249807
C3orf54,1.8482058620792412
CD2AP,1.8461706742208441
ARTN,1.8454197041840021
PGAP1,1.8449814906728919
C17orf99,1.83808530362551
EFNB1,1.8373934631106166
RNASE7,1.8350983183818002
SLC2A1,1.8303608642448348
FMO5,1.8250983955613984
FRRS1,1.822770663669684
FANCE,1.8220038963684213
GRHL3,1.8179418531827103
MUC1,1.8143941487219688
KLHL13,1.8063375106408848
FZD6,1.80573340376186
DLX6,1.8053393483640676
STK32A,1.8022277107284428
GOLT1A,1.7991206306387957
E2F7,1.7984015178996793
SNTB1,1.798235327956671
RAPGEFL1,1.7953568063877852
SESN3,1.7952195581168666
PLAC2,1.7938333039339978
S100A7,1.7885286018677662
GNA14,1.7882218816503768
SPRR1A,1.7881795192960221
GJB6,1.7860005358460385
FOXE1,1.784929208243265
OCLN,1.777235150406847
MLPH,1.7737971214806085
LSG1,1.772952249552482
KC6,1.7684883376908564
YEATS2,1.7619423197925548
SLCO1A2,1.7565951912680706
SMPDL3B,1.7535623026722338
TOX3,1.7520959646247836
RNF168,1.7510066719197113
PCYT1A,1.7458734662190647
RNF217,1.7444292858521608
EN1,1.7415957099244435
MARK1,1.73016361694249
PLEKHA6,1.7299898655407946
FRMD6,1.7275628327481267
LPIN2,1.7270370308107417
GABRR1,1.7218166953665806
C9orf152,1.7214546245220823
TRA2B,1.7192127950755114
LIMK2,1.7173451050197215
LMO7,1.7152463491064027
RBP1,1.7119713508746432
HDGFRP3,1.7105008942519737
PRR15L,1.708674197092098
COQ3,1.7076826786591122
UCN2,1.7046205449624348
ST3GAL5,1.7042482918274844
SKP2,1.6995465781642614
ACAP2,1.6985709721307245
NXPH4,1.698310746609149
TMEM63A,1.695493668410681
GLOD5,1.6954638426646205
LYPD3,1.695164585327939
KRT15,1.6925292009875998
LOC100129034,1.691951922967104
CXCR7,1.691906719982419
SEMA3F,1.6913960192669375
WDR72,1.6903728956253044
PNMA2,1.6852430704356671
DGKA,1.6846981577981648
FST,1.6813952727091095
