Gene,Importance
RN7SL703P,0.4144311644974501
RNA5SP150,0.4144311644974501
SOX2,0.4131881731849703
RN7SKP265,0.4079222720372759
ATP11B,0.40704252311861133
DCUN1D1,0.4066002523189647
MCF2L2,0.4063189600912965
MCCC1,0.4056749737056352
B3GNT5,0.40470215656106895
RNA5SP151,0.40470215656106895
LAMP3,0.4002519492544977
FXR1,0.3984727249274174
EIF2B5,0.3962709861327417
DVL3,0.3947734701428901
SNORA81|ENSG00000253092.1,0.3947734701428901
AP2M1,0.3947734701428901
SNORA63|ENSG00000199363.1,0.3947734701428901
HTR3C,0.3947734701428901
HTR3D,0.3947734701428901
HTR3E,0.3947734701428901
ABCC5,0.3947734701428901
MAP6D1,0.3947734701428901
SNORA4|ENSG00000251730.1,0.3947734701428901
YEATS2,0.3947734701428901
MIR4448,0.3947734701428901
KLHL6,0.3947734701428901
KLHL24,0.3947734701428901
CYP2AB1P,0.3947734701428901
PARL,0.3947734701428901
LINC00888,0.3947734701428901
SNORA63|ENSG00000201229.1,0.3947734701428901
CCDC39,0.3945298339219473
DNAJC19,0.39417008979143486
PIK3CA,0.3897830581112583
KCNMB2,0.3884062291578042
RN7SL229P,0.3867870153195536
U8|ENSG00000201810.1,0.3867551983779362
ZMAT3,0.3864716959490495
KCNMB3,0.38626719125733344
ZNF639,0.385402190440938
SNORA25|ENSG00000201957.1,0.38496120739709305
PEX5L,0.3843738869198707
TTC14,0.38394897080957713
MFN1,0.3834766048809145
GNB4,0.3832465633745309
USP13,0.38184280110293256
ABCF3,0.3807991945779666
RNA5SP149,0.38010971161433
NDUFB5,0.3796085959051471
snoU13|ENSG00000239096.1,0.3796085959051471
MRPL47,0.3796085959051471
ACTL6A,0.3796085959051471
RNA5SP148,0.3776407724266168
VPS8,0.3773182038840918
EPHB3,0.3768842529476141
ALG3,0.37662969555730086
MIR1224,0.37662969555730086
ECE2,0.37662969555730086
VWA5B2,0.37662969555730086
CAMK2N2,0.37662969555730086
MAGEF1,0.3765599782862772
FAM131A,0.3764823284724582
CLCN2,0.3764823284724582
EIF4G1,0.3764823284724582
PSMD2,0.3764093354575007
SNORD66|ENSG00000212158.1,0.3764093354575007
CHRD,0.37563892775270036
THPO,0.37563892775270036
RNA5SP147,0.3755846522312274
POLR2H,0.3754593597094689
LINC00501,0.3741111409388779
RN7SKP52,0.36985228230709616
TBL1XR1,0.3698454751959942
MIR4789,0.36942537191317343
snoU13|ENSG00000271842.1,0.36942537191317343
LINC00578,0.3694177767687532
SNORA18|ENSG00000200288.1,0.3674216085423519
C3orf70,0.3654538575775041
EHHADH,0.3606576229465799
MAP3K13,0.3597558870683462
TMEM41A,0.3589420087058491
snoU13|ENSG00000239146.1,0.3588808946900273
RN7SKP234,0.35595654947871835
LIPH,0.35566434851835305
RN7SKP40,0.3546804685011599
MIR548AQ,0.35371120999492833
IGF2BP2,0.3534314273776563
ECT2,0.3529138146790032
