Gene,Importance
RN7SL703P,0.4143683046530604
RNA5SP150,0.4143683046530604
SOX2,0.4130924337519461
RN7SKP265,0.4079244722028075
ATP11B,0.4071056611031742
MCF2L2,0.4067063225999331
DCUN1D1,0.4066545075214999
MCCC1,0.4057308555287488
RNA5SP151,0.4045366658408164
B3GNT5,0.4045366658408164
LAMP3,0.40013250834516506
FXR1,0.39832135246022043
EIF2B5,0.39664778540686374
SNORA63|ENSG00000199363.1,0.39512492274408373
DVL3,0.39512492274408373
AP2M1,0.39512492274408373
MIR4448,0.39512492274408373
PARL,0.39512492274408373
SNORA4|ENSG00000251730.1,0.39512492274408373
KLHL6,0.39512492274408373
HTR3C,0.39512492274408373
CYP2AB1P,0.39512492274408373
KLHL24,0.39512492274408373
LINC00888,0.39512492274408373
YEATS2,0.39512492274408373
MAP6D1,0.39512492274408373
HTR3E,0.39512492274408373
SNORA81|ENSG00000253092.1,0.39512492274408373
HTR3D,0.39512492274408373
ABCC5,0.39512492274408373
SNORA63|ENSG00000201229.1,0.39512492274408373
CCDC39,0.3942859164886508
DNAJC19,0.3941101513035187
PIK3CA,0.3898659737337801
KCNMB2,0.38835654588227436
RN7SL229P,0.3866639859016218
U8|ENSG00000201810.1,0.3866493551923018
ZMAT3,0.3864993446092284
KCNMB3,0.3862683525644238
ZNF639,0.3853653234626702
SNORA25|ENSG00000201957.1,0.38499346786796246
PEX5L,0.3844137820548925
TTC14,0.3837790449090772
MFN1,0.38343633833996704
GNB4,0.3831992097016559
USP13,0.3819090577959762
ABCF3,0.3810166360304818
RNA5SP149,0.38025722775498216
NDUFB5,0.3796148344860134
snoU13|ENSG00000239096.1,0.3796148344860134
ACTL6A,0.3796148344860134
MRPL47,0.3796148344860134
RNA5SP148,0.3776699984707438
VPS8,0.3776217336970182
EPHB3,0.377144030505285
MIR1224,0.37686701980042814
VWA5B2,0.37686701980042814
ALG3,0.37686701980042814
CAMK2N2,0.37686701980042814
ECE2,0.37686701980042814
MAGEF1,0.3768618133217674
CLCN2,0.3766566033821664
EIF4G1,0.3766566033821664
FAM131A,0.3766566033821664
PSMD2,0.3765840253388561
SNORD66|ENSG00000212158.1,0.3765840253388561
THPO,0.3759379323044406
CHRD,0.3759379323044406
POLR2H,0.37576605538787733
RNA5SP147,0.37566175707180455
LINC00501,0.3741413505478326
TBL1XR1,0.3698798327997097
RN7SKP52,0.3698332442053921
snoU13|ENSG00000271842.1,0.36955729597400155
MIR4789,0.36955729597400155
LINC00578,0.36951931504417324
SNORA18|ENSG00000200288.1,0.3675421151331305
C3orf70,0.3660869786617229
EHHADH,0.36133775000326107
MAP3K13,0.3604111331097029
