Gene,Importance
RNA5SP150,0.3313180679557262
RN7SL703P,0.3313180679557262
SOX2,0.32994944947217597
RN7SKP265,0.3264090174753004
ATP11B,0.32478059871141757
DCUN1D1,0.32443105981736753
MCF2L2,0.3243019894175163
MCCC1,0.32368712936253674
RNA5SP151,0.3228322496622785
B3GNT5,0.3228322496622785
LAMP3,0.31939434810823575
FXR1,0.3188159280331939
EIF2B5,0.3165686942245352
CCDC39,0.3159282980583209
DNAJC19,0.3155056762385548
DVL3,0.31543569244650393
PARL,0.31543569244650393
KLHL6,0.31543569244650393
SNORA4|ENSG00000251730.1,0.31543569244650393
SNORA81|ENSG00000253092.1,0.31543569244650393
MIR4448,0.31543569244650393
SNORA63|ENSG00000199363.1,0.31543569244650393
LINC00888,0.31543569244650393
SNORA63|ENSG00000201229.1,0.31543569244650393
HTR3E,0.31543569244650393
YEATS2,0.31543569244650393
AP2M1,0.31543569244650393
HTR3D,0.31543569244650393
MAP6D1,0.31543569244650393
KLHL24,0.31543569244650393
ABCC5,0.31543569244650393
HTR3C,0.31543569244650393
CYP2AB1P,0.31543569244650393
PIK3CA,0.3126736948563635
KCNMB2,0.3114325037307777
KCNMB3,0.30990262332346563
ZMAT3,0.3098295868308829
U8|ENSG00000201810.1,0.3097440826232899
RN7SL229P,0.30962104558962034
ZNF639,0.30922694796152433
SNORA25|ENSG00000201957.1,0.30862553346819693
PEX5L,0.308087257140171
MFN1,0.3077738024383691
GNB4,0.307600201392834
TTC14,0.307561064092237
ABCF3,0.3063291986729799
USP13,0.3062289965166095
NDUFB5,0.3047825297826294
snoU13|ENSG00000239096.1,0.3047825297826294
ACTL6A,0.3047825297826294
MRPL47,0.3047825297826294
RNA5SP149,0.3047181215064643
RNA5SP148,0.3035734706314967
VPS8,0.3035042434479626
EPHB3,0.30332134334696137
ECE2,0.3031659042508964
CAMK2N2,0.3031659042508964
VWA5B2,0.3031659042508964
MIR1224,0.3031659042508964
ALG3,0.3031659042508964
MAGEF1,0.30296627215066
CLCN2,0.30296278587091524
EIF4G1,0.30296278587091524
FAM131A,0.30296278587091524
SNORD66|ENSG00000212158.1,0.3029088443407434
PSMD2,0.3029088443407434
CHRD,0.3023980501327918
THPO,0.3023980501327918
POLR2H,0.3022747373577719
RNA5SP147,0.3019080797741407
LINC00501,0.3008936369292261
MIR4789,0.29788955841707326
snoU13|ENSG00000271842.1,0.29788955841707326
TBL1XR1,0.2976223454391664
RN7SKP52,0.29734857889765176
LINC00578,0.2960689933659057
SNORA18|ENSG00000200288.1,0.2944865690686107
C3orf70,0.29411717525030134
EHHADH,0.2904840162506327
MAP3K13,0.2894879744064255
TMEM41A,0.2888301687922689
snoU13|ENSG00000239146.1,0.2887600147815985
RN7SKP234,0.2874782612040499
RN7SKP40,0.2870042708192323
LIPH,0.2863627808144016
MIR548AQ,0.28470757187044937
ECT2,0.28423127656239056
IGF2BP2,0.284189948876468
SNORA72|ENSG00000200355.1,0.28382144418091604
SENP2,0.283506869695944
C3orf65,0.2833514365495693
snoU13|ENSG00000239141.1,0.2831628142151249
ETV5,0.2828549247660547
NCEH1,0.28272807595618127
GHSR,0.2824777865511299
DGKG,0.2824593738629299
SPATA16,0.28241836967724865
TRA2B,0.2819140593648614
TNFSF10,0.2802938457322635
RN7SL637P,0.2802309861077713
NAALADL2,0.2773207768670445
RN7SL141P,0.2765745697964715
NLGN1,0.2765033615087356
TBCCD1,0.2761733462541892
CRYGS,0.2761733462541892
DNAJB11,0.2759199632103645
snoU13|ENSG00000238359.1,0.2757487867439804
TMEM212,0.2757487867439804
PP13439,0.2757487867439804
PLD1,0.27552594235139843
FETUB,0.2728306108494321
AHSG,0.2728306108494321
ADIPOQ,0.27268318901682076
SNORA81|ENSG00000221420.2,0.272251111129645
SNORA63|ENSG00000200320.1,0.272251111129645
SNORA4|ENSG00000263776.1,0.272251111129645
RFC4,0.272251111129645
SNORA63|ENSG00000200418.1,0.272251111129645
SNORD2|ENSG00000238942.1,0.272251111129645
ST6GAL1,0.2710873842406591
KNG1,0.2704620053512541
HRG,0.2701337590504278
EIF4A2,0.2699917513320439
MIR569,0.26984355807332444
RPL39L,0.2680312457997571
RTP1,0.2677221567082615
TNIK,0.26650268670860844
snoU13|ENSG00000239093.1,0.26628150464239964
SLC2A2,0.2658494598882906
MIR551B,0.2657518695526822
MASP1,0.26569367038883007
RTP4,0.265643134080898
BCL6,0.2653020787310709
EIF5A2,0.2652858374046364
RPL22L1,0.2652844649005617
RNY5P3,0.26528430443449996
RTP2,0.2649248491285483
SST,0.2649248491285483
EGFEM1P,0.26323105574074057
CLDN11,0.2608351433016809
SLC7A14,0.2597317713065165
GOLIM4,0.259666205303511
TP63,0.2588234091496904
MIR944,0.256069957712335
SERPINI1,0.25601355387060043
FNDC3B,0.2554683847118255
PRKCI,0.255183300968734
SKIL,0.255183300968734
LEPREL1,0.2547397329870277
RN7SL486P,0.2542951226496642
PDCD10,0.2538973021077837
PHC3,0.253143762885592
CLDN16,0.25314007223662177
CLDN1,0.253119235826131
GPR160,0.25279679226199986
SEC62,0.2526618949485489
MYNN,0.252323665569446
ACTRT3,0.252323665569446
LRRC34,0.252323665569446
TERC,0.252323665569446
RN7SKP222,0.2522518184824966
SAMD7,0.2522057052800699
SERPINI2,0.2521718726357789
TMEM207,0.2520456167111094
ZBBX,0.2519481967957831
IL1RAP,0.2518872336202417
LRRIQ4,0.2511629694023319
LRRC31,0.2511517742530993
RN7SKP296,0.25112543872738424
CCDC50,0.250340410554399
TPRG1,0.2502091633598776
UTS2B,0.250059311885517
OSTN,0.2497269118836826
MECOM,0.24924156262415512
PYDC2,0.2489128093626255
snoU13|ENSG00000238902.1,0.2477700044921688
GMNC,0.2469144508793351
RPL35A,0.24615092007984518
FAM157A,0.24615092007984518
IQCG,0.24615092007984518
LMLN,0.24615092007984518
ANKRD18DP,0.24615092007984518
LRCH3,0.24586914605046467
BDH1,0.2454969945477627
KIAA0226,0.24495827057922503
MIR922,0.24489268337822878
FYTTD1,0.24470611833009268
BCHE,0.24423977487650328
DLG1,0.24414144899668583
CEP19,0.24404107002102182
PIGZ,0.24404107002102182
