Gene,Importance
RNA5SP150,0.08677583042824652
RN7SL703P,0.08677583042824652
SOX2,0.086490009267215
RN7SKP265,0.0860371363602484
MCF2L2,0.08562056449855095
ATP11B,0.08546555591336923
MCCC1,0.08537884065593326
DCUN1D1,0.08533839678586559
RNA5SP151,0.08488511325267997
B3GNT5,0.08488511325267997
LAMP3,0.08402136943844049
FXR1,0.08389857532389546
EIF2B5,0.08343399956968625
DVL3,0.08302997712024458
AP2M1,0.08302997712024458
ABCC5,0.08302997712024458
CYP2AB1P,0.08302997712024458
HTR3C,0.08302997712024458
HTR3D,0.08302997712024458
HTR3E,0.08302997712024458
KLHL24,0.08302997712024458
KLHL6,0.08302997712024458
LINC00888,0.08302997712024458
MAP6D1,0.08302997712024458
MIR4448,0.08302997712024458
PARL,0.08302997712024458
SNORA4|ENSG00000251730.1,0.08302997712024458
SNORA63|ENSG00000199363.1,0.08302997712024458
SNORA63|ENSG00000201229.1,0.08302997712024458
SNORA81|ENSG00000253092.1,0.08302997712024458
YEATS2,0.08302997712024458
CCDC39,0.08293589871594932
DNAJC19,0.08286328537537839
PIK3CA,0.082085244315569
KCNMB2,0.08182290197424022
ZMAT3,0.08159400035718854
KCNMB3,0.08120785139830908
SNORA25|ENSG00000201957.1,0.08117910475046713
U8|ENSG00000201810.1,0.0810689106733286
RN7SL229P,0.0810665875414318
MFN1,0.08099762483669895
ZNF639,0.08097990884660461
GNB4,0.08093617152925946
ABCF3,0.08061257838109202
PEX5L,0.08055458445892262
TTC14,0.08026904173621768
snoU13|ENSG00000239096.1,0.08002568101374039
NDUFB5,0.08002568101374039
MRPL47,0.08002568101374039
ACTL6A,0.08002568101374039
USP13,0.07993171510977916
VPS8,0.07984863361313094
RNA5SP148,0.07968746282215527
RNA5SP149,0.07967227527706716
EPHB3,0.07965258771861985
MAGEF1,0.07965135302745438
VWA5B2,0.0796017375676584
CAMK2N2,0.0796017375676584
MIR1224,0.0796017375676584
ALG3,0.0796017375676584
ECE2,0.0796017375676584
EIF4G1,0.0795787424993918
FAM131A,0.0795787424993918
CLCN2,0.0795787424993918
PSMD2,0.07955977494308186
SNORD66|ENSG00000212158.1,0.07955977494308186
CHRD,0.07936358279813645
THPO,0.07936358279813645
POLR2H,0.07931514859184738
LINC00501,0.07867391637568924
RNA5SP147,0.07849281333803958
LINC00578,0.07781435757387409
RN7SKP52,0.07772575231082718
SNORA18|ENSG00000200288.1,0.07714092494962094
TBL1XR1,0.07705948314534053
C3orf70,0.07677028134927275
MIR4789,0.07608705557094624
snoU13|ENSG00000271842.1,0.07608705557094624
EHHADH,0.07608643400660095
MAP3K13,0.07585991177161305
TMEM41A,0.07576885118877688
snoU13|ENSG00000239146.1,0.07568793532355794
LIPH,0.07497395757893648
C3orf65,0.07476625383731605
MIR548AQ,0.07476625383731605
RN7SKP234,0.0747085355409649
IGF2BP2,0.07466555478836572
SENP2,0.07456295448377102
RN7SKP40,0.07447554734928111
TRA2B,0.0738495139282445
ETV5,0.07375773053076257
DGKG,0.07369392034132605
RN7SL637P,0.07335856809574906
ECT2,0.07325237340548357
SNORA72|ENSG00000200355.1,0.07325237340548357
snoU13|ENSG00000239141.1,0.07292109085948846
GHSR,0.07287072727247154
NCEH1,0.07281227491144115
SPATA16,0.07261932277611442
TNFSF10,0.0722798614558386
KNG1,0.07207579991253103
FETUB,0.07196847178140066
AHSG,0.07196847178140066
HRG,0.07196436833171854
SNORA81|ENSG00000221420.2,0.07186025771014005
SNORA63|ENSG00000200418.1,0.07186025771014005
SNORA63|ENSG00000200320.1,0.07186025771014005
EIF4A2,0.07186025771014005
SNORD2|ENSG00000238942.1,0.07186025771014005
RFC4,0.07186025771014005
SNORA4|ENSG00000263776.1,0.07186025771014005
RPL39L,0.07181636007981895
ST6GAL1,0.07174649455990571
TBCCD1,0.071713138210879
CRYGS,0.071713138210879
DNAJB11,0.07162312388114903
ADIPOQ,0.07151555387430063
RTP1,0.07145948652035061
snoU13|ENSG00000239093.1,0.07139146881842308
RN7SL141P,0.07121592329727224
BCL6,0.07120042356375753
RTP4,0.07114977310088888
SST,0.07111050767181974
RTP2,0.07111050767181974
NLGN1,0.0709848940642469
MASP1,0.07096899631420782
snoU13|ENSG00000238359.1,0.07092103179681315
TMEM212,0.07092103179681315
PP13439,0.07092103179681315
PLD1,0.07084957720968231
NAALADL2,0.07046792497774691
TPRG1,0.07031863188343841
MIR569,0.06924782557948217
TP63,0.06911594706296774
MIR944,0.06843029408993552
TNIK,0.06834650384118328
MIR28,0.06822165097052636
SLC2A2,0.0681843458597768
MIR551B,0.06799235278979741
EIF5A2,0.06797786274678007
RPL22L1,0.06797511773863082
RNY5P3,0.06797505867595548
RN7SL486P,0.06788613278695665
