Gene,Importance
DSG3,0.6909158497312013
LASS3,0.6775680564255664
KRT5,0.6688009804900673
BNC1,0.6446588261117611
DSC3,0.6442217031560598
CALML3,0.6328684577988765
S1PR5,0.625617629767333
CLCA2,0.6105481891680132
KRT74,0.605490975241491
SERPINB13,0.5979384198262119
TP63,0.5976169556685632
PVRL1,0.588845073179538
IRF6,0.5870007567446257
FAT2,0.5737940669373737
KRT6C,0.5590922289823009
DAPL1,0.5459337827153441
CSTA,0.5451118368537821
LOC642587,0.5442316688695658
KRT6B,0.5383929612832088
JAG1,0.5280057548568948
VSNL1,0.5254731608993933
PERP,0.5193980118319081
KRT6A,0.5169212045942662
C3orf21,0.4961950765706775
TPRXL,0.4951828914690733
TRIM29,0.49128588694913833
PKP1,0.48941542030495794
C10orf99,0.4888057880695847
RAET1L,0.48305175877916384
ATP1B3,0.4829698873007231
KRT13,0.4818593776488011
NTRK2,0.48160654376483736
BMP7,0.48156220876913236
COL4A6,0.47892634068339285
KRT17,0.47890007744385615
KRT31,0.47548443446441974
PARD6G,0.4752414140905881
DQX1,0.4739173449747293
HOXD11,0.47383682503729935
FAM83C,0.4715829433034778
ANXA8,0.46814980200870415
DLX5,0.46340454191474495
GPC1,0.4627110599585498
A2ML1,0.4618415254670798
HR,0.4573534402672166
DDAH1,0.45613652974431396
C12orf54,0.45397798628746966
KRT14,0.45365585281187815
SPRR2A,0.45201659927482757
FAM181B,0.4516872288402617
WFDC5,0.4515838206945464
GBP6,0.4502051732454447
SNAI2,0.4468348395830434
P2RY1,0.4467980229833066
ADAM23,0.44634973896811125
RBM47,0.4457006641334895
ODZ2,0.44364141481117264
SLC16A1,0.44329105267798136
GJB5,0.4427107275092302
FAM83B,0.44252270802580895
CDHR1,0.4421024305330653
KRT16,0.4413308965972437
DENND2C,0.4410665970033694
HNF1B,0.4404460700877626
TMEM189,0.4337560446232949
TMPRSS11A,0.4314515633801434
TMEM40,0.43142082491602946
ITGA6,0.430716861566404
GABRQ,0.43055465847675073
PNCK,0.4297042277451574
SERPINB5,0.42935176517723384
ZNF488,0.4285065108189149
ADH7,0.427503500162453
SLC6A8,0.4249335578014422
CAPNS2,0.4237930009703981
RORC,0.42331965316498826
CELSR2,0.4225556742188452
KCNG1,0.4219334471339003
MICALL1,0.4191900360195378
TMPRSS11F,0.4188397331317308
CLDN3,0.4139962987034328
SH3BP1,0.41368785691597953
DLX6,0.4135058959555885
RHCG,0.41313371143742156
ACSL5,0.41309395014353384
RGL3,0.41303567069422553
SLC6A15,0.41131851409418263
ABCC5,0.4110386261555128
MCC,0.41056560041405754
ARRB1,0.40842932291608897
TMEM117,0.408105580552715
AP2M1,0.40792324046436323
TBCCD1,0.40775006169080596
PTPRZ1,0.40721584995126314
COL7A1,0.40647856224782136
KCNK5,0.40408821229990666
ARHGEF38,0.40356493514371056
SIAH2,0.403281945744952
KCTD1,0.4024621791961487
GPR39,0.40224781156530476
STARD5,0.4021346717891977
LONRF3,0.40183899780533244
TMTC3,0.401004812849901
KCNQ3,0.3993696763966138
IGSF11,0.39935126565965606
LOC100130933,0.39877309425604
ATP11A,0.39870540093121537
TMEM125,0.3977909185282705
ALDH3B1,0.3977213707668751
BCL2L15,0.3976252890760362
SERPINB2,0.396782381107366
BICD2,0.396474836332936
C17orf28,0.3963682072140976
GABRA3,0.39600129342810414
PTHLH,0.39577601757561603
SPRR2E,0.3955330442939156
DVL3,0.39503345432775866
S100A2,0.39457328927424806
NKX2-1,0.3939713368612944
SLC9A3R2,0.39348470367965377
SPDEF,0.39181041550062917
NMNAT3,0.39153437240340483
FMO5,0.3911402528421107
CHRM3,0.39062244350107267
DLG1,0.38929286130199775
GOLM1,0.38821048181786105
SOX15,0.3876162801571032
HAP1,0.38728777629554356
CGN,0.3871215911423478
COL4A5,0.38645639919870717
FRRS1,0.38451630397215947
LSG1,0.3843972915806904
EPHA10,0.3841861680074339
LGALS7,0.382883347273232
STON2,0.38286276314374323
ARTN,0.38251978670527786
PGAP1,0.38241332380957804
KCTD15,0.3820878750402409
GOLT1A,0.3819988840934891
USP31,0.3819291709843238
C17orf99,0.38132035245624396
ANXA8L2,0.381264202039058
USH1G,0.3797095423965698
TMPRSS11D,0.3789043681095072
EFNB1,0.3787954064715591
SLC39A2,0.378116167952473
ST6GALNAC2,0.3771727778659846
SNTB1,0.3755452661501227
E2F7,0.375240133409167
ICA1,0.3750471796665863
FANCE,0.37482551578496026
CLCA4,0.37469656591618283
YEATS2,0.3742777867240722
FOXD1,0.37322832807512507
MLPH,0.3726101912324157
RNASE7,0.3718981530872212
KC6,0.37179455271169787
PCYT1A,0.36987257693900794
SLC2A1,0.3692528889792023
SPRR1A,0.36804294730089726
GNA14,0.367028330333324
STK32A,0.36683407351587743
OCLN,0.36620824502307286
CD2AP,0.3661738913121644
MAPKBP1,0.3656191722781906
PLAC2,0.36557399428422077
MUC1,0.36473091288213577
C9orf152,0.3640635907214809
RNF168,0.3635475799913836
SESN3,0.36311346731853267
SLCO1A2,0.3624051838868506
KLHL13,0.3621269957184342
EN1,0.3616256657012797
RNF217,0.36048728242991074
LPIN2,0.36006589605524814
S100A7,0.3600427696681408
ATP11B,0.3586640745029863
TRA2B,0.3586217652212522
DLX6AS,0.35791987752440196
C3orf54,0.35786281494512867
ST3GAL5,0.3567802061931676
GABRR1,0.3565606839405457
RAPGEFL1,0.35623821400621475
PSMD2,0.3559853688058677
ACOX2,0.35572830596565413
FOXE1,0.3556439580585388
PNMA2,0.35511741595864843
ACAP2,0.35441306259590716
SKP2,0.35430795770735485
GRHL3,0.35383178639520374
RBP1,0.35334268341627617
PLD1,0.3532716018080629
MARK1,0.3527830655855289
TOX3,0.35255339150726106
FBXO45,0.3514243283457662
PLEKHA6,0.35123366046432036
SMPDL3B,0.35069366598281076
FYTTD1,0.3506527840520978
DSG1,0.35031213581523063
LMO7,0.349992502272524
GLOD5,0.34984345617459994
CXCR7,0.3496970245247045
FBXO27,0.349671436620635
FZD6,0.3495107160583376
SEMA3F,0.3494617335439033
CRKL,0.3493438136362637
GJB6,0.3491785129238428
DLK2,0.34879998510009985
