Gene,Importance
SOX2,0.08285415581306947
RN7SL703P,0.08280250630095329
RNA5SP150,0.08280250630095329
RN7SKP265,0.08204672139226417
B3GNT5,0.08120229227974828
RNA5SP151,0.08120229227974828
ATP11B,0.08119357654778163
DCUN1D1,0.08115679306120722
MCF2L2,0.08109113924050634
LAMP3,0.08095970487602261
MCCC1,0.08095516255755343
EIF2B5,0.08000489714309852
KLHL24,0.0797638135199448
PARL,0.0797638135199448
MIR4448,0.0797638135199448
MAP6D1,0.0797638135199448
LINC00888,0.0797638135199448
KLHL6,0.0797638135199448
CYP2AB1P,0.0797638135199448
HTR3E,0.0797638135199448
HTR3D,0.0797638135199448
HTR3C,0.0797638135199448
DVL3,0.0797638135199448
SNORA63|ENSG00000199363.1,0.0797638135199448
ABCC5,0.0797638135199448
SNORA4|ENSG00000251730.1,0.0797638135199448
AP2M1,0.0797638135199448
SNORA63|ENSG00000201229.1,0.0797638135199448
SNORA81|ENSG00000253092.1,0.0797638135199448
YEATS2,0.0797638135199448
DNAJC19,0.079359637290379
FXR1,0.07924770983230321
CCDC39,0.07816212669492116
PIK3CA,0.07776432604440937
RN7SL229P,0.07756790526745606
U8|ENSG00000201810.1,0.07751953647512722
PEX5L,0.07747405415299699
KCNMB3,0.07727499190380306
TTC14,0.07723942214274648
ZNF639,0.07705290547866119
ZMAT3,0.07698751073626105
SNORA25|ENSG00000201957.1,0.07693448698272343
USP13,0.07683451091930561
MFN1,0.07670180650793428
snoU13|ENSG00000239096.1,0.07664274791962941
MRPL47,0.07664274791962941
NDUFB5,0.07664274791962941
ACTL6A,0.07664274791962941
GNB4,0.07664274791962941
KCNMB2,0.07652508131397748
RNA5SP149,0.07617653651736811
ABCF3,0.07611099533940677
RNA5SP148,0.07553666661973214
VPS8,0.07532009687275588
MAGEF1,0.07512486447670404
EPHB3,0.07499759789358078
VWA5B2,0.07493295222539806
ALG3,0.07493295222539806
ECE2,0.07493295222539806
MIR1224,0.07493295222539806
CAMK2N2,0.07493295222539806
RN7SKP52,0.0749205333633714
LINC00501,0.07470655158333457
CHRD,0.07468503963616391
THPO,0.07468503963616391
RNA5SP147,0.07464895453457418
EIF4G1,0.07464368003829848
FAM131A,0.07464368003829848
CLCN2,0.07464368003829848
POLR2H,0.07464368003829848
SNORD66|ENSG00000212158.1,0.07462637811351566
PSMD2,0.07462637811351566
snoU13|ENSG00000271842.1,0.0741836583545712
MIR4789,0.0741836583545712
SNORA18|ENSG00000200288.1,0.0735782852958984
LINC00578,0.07352115853057548
TBL1XR1,0.07345765337012997
C3orf70,0.07262273693696233
RN7SKP234,0.07241899438194327
RN7SKP40,0.07181173174131597
EHHADH,0.07174206220695291
MAP3K13,0.07150476056377693
SNORA72|ENSG00000200355.1,0.0714432294673405
ECT2,0.0714432294673405
TMEM41A,0.07126159586601155
snoU13|ENSG00000239146.1,0.07125964151448166
GHSR,0.07116960898889056
snoU13|ENSG00000239141.1,0.07109639684037107
NCEH1,0.07108277833316912
SPATA16,0.07084225510764416
TNFSF10,0.07063082186958779
LIPH,0.0704679094915589
MIR548AQ,0.06981114036693369
RN7SL141P,0.0697815463032061
IGF2BP2,0.06973485588769518
SENP2,0.06971948015375734
NAALADL2,0.0696105132374226
snoU13|ENSG00000238359.1,0.06949634333506986
TMEM212,0.06949634333506986
PP13439,0.06949634333506986
PLD1,0.0694374311823263
ETV5,0.0694214133847735
C3orf65,0.06940568845834326
DGKG,0.06933871671759052
TRA2B,0.06898513115838963
RN7SL637P,0.06852216105095661
TBCCD1,0.06833053322256794
CRYGS,0.06833053322256794
DNAJB11,0.06824107799101677
NLGN1,0.0680812898973834
ADIPOQ,0.0679260782022219
ST6GAL1,0.06789805268864141
MIR569,0.06770187972571495
RTP1,0.06736237450894798
RPL39L,0.06713205389955078
snoU13|ENSG00000239093.1,0.06699661226961032
KNG1,0.06690109122653866
FETUB,0.06689503386322358
AHSG,0.06689503386322358
MASP1,0.06683056560735551
TNIK,0.06682684839695299
HRG,0.06680497317694768
RTP4,0.06677580997169845
SNORA81|ENSG00000221420.2,0.06668768674054155
SNORA63|ENSG00000200418.1,0.06668768674054155
SNORA63|ENSG00000200320.1,0.06668768674054155
SNORA4|ENSG00000263776.1,0.06668768674054155
RFC4,0.06668768674054155
SNORD2|ENSG00000238942.1,0.06668768674054155
EIF4A2,0.06668768674054155
BCL6,0.06666325734641859
SLC2A2,0.06663029526478086
RTP2,0.06655936694780408
SST,0.06655936694780408
EIF5A2,0.06644005294208757
RPL22L1,0.06643730445924448
RNY5P3,0.06643720589684744
MIR551B,0.06614027963560076
TPRG1,0.06598793033046563
