ABCC5,PDCD10,MED12L,AP2M1,COL7A1,RNF168,DLG1,DVL3,FBXO45,SENP5,PLCH1,ATP11B,ACAP2,WDR53,KPNA4,OPA1,P2RY1,PAK2,ZNF639,PCYT1A,RSRC1,PIK3CA,PLD1,DCUN1D1,PIGX,TBCCD1,ABCF3,LSG1,PARL,MFN1,YEATS2,MYNN,PSMD2,RFC2,SEMA3F,TRA2B,SIAH2,SOX2,TFR2,LRRC31,FXR1,FYTTD1,ACTL6A,TP63,GMPS,UCN2,CLDN1
0.42958447,-0.0023217273,-0.36827826,0.005987427,-0.5177313,0.10184187,0.00611866,0.06662709,-0.0010207975,0.12617756,0.9094656,0.00972111,-0.0659979,-0.039678827,-0.0190965,-0.07416309,0.16701832,0.1174678,0.12686138,-0.004561067,-0.22488287,-0.27282822,-0.16879363,0.04926175,0.017591368,-0.81391853,-0.08896601,-0.009127332,-0.3744721,0.0037545206,0.011102179,-0.07101795,-0.46474478,-0.072246365,0.11675958,-0.48661095,0.39923242,0.09794519,0.08052592,-0.22194406,0.05166775,-0.06758568,0.30528566,-0.4542272,0.2078209,0.14020242,-0.4208585
-0.2903883,0.014878467,0.08176894,-0.0069192946,0.12364919,-0.0034268536,-0.04031153,0.025178023,0.0019075337,-0.27065325,-0.12272794,0.024862453,0.17328863,-0.006715507,-0.02240275,0.2240402,-0.080272175,-0.37831318,-0.65162665,0.0033882787,-1.1852033,0.06700258,-0.4308188,0.015307597,-0.0049929824,0.06478673,0.002434603,-0.0030174023,-0.7556006,-0.0075476244,0.0034912052,0.16000636,0.16840656,-0.115452856,-0.4238011,-0.095332064,0.23977041,0.090648815,-0.42664668,0.10280376,-0.32133126,-0.0004913006,-0.15603195,-0.6422038,-0.1986763,-0.14604774,0.1804968
0.24102098,-0.0017185502,-0.31530035,0.0038864405,-0.3431997,-0.14815411,-0.024897855,-0.00815644,0.04258367,0.04981473,-0.06059594,0.26211622,-0.068006225,-0.039672,-0.015045713,-0.053562853,-0.09533811,0.060419217,0.11015955,0.06880315,-0.123269334,-0.20280239,0.07070295,-0.08772266,0.23143597,-0.59207267,-0.092170976,0.027556239,0.118338615,0.003756953,-0.035072092,-0.02666608,-0.37920237,-0.058891352,0.04339325,2.6805208,-1.0425273,0.065297544,0.11515579,0.122123964,0.051897597,0.014489262,0.5120872,0.76253915,0.0774465,0.12195163,-0.008345057
-1.0663091,0.067330286,-0.10883292,-0.0069192946,0.043560795,-0.025880551,0.039897695,0.017462345,0.0011690927,-0.17387103,-0.026137564,-0.34937188,0.044252835,-0.003394538,0.6898893,0.09112301,-0.008753527,-0.197189,-0.4159683,0.004599805,-0.3963323,0.037363604,0.36537907,0.014731481,0.091469534,0.10544451,0.038711406,-0.0033819738,-0.22949815,0.0645293,0.0033697663,0.24449658,0.14978369,-0.05299021,-0.2653332,-0.10887868,-0.7712665,-1.9614362,0.49216416,0.0700307,-0.13965003,0.15534969,-0.038446847,-0.5855535,0.12984724,-0.18109332,-0.53940564
0.22706471,-0.0056031365,-0.048951156,0.0031800936,0.038796697,0.038583137,-0.015184868,0.015462026,0.00091691077,-0.23897853,0.67265373,0.19418986,-0.04868515,-0.037865434,-0.048474677,-0.042565472,-0.08617658,0.020300051,0.026606143,0.090562016,-0.19510613,0.048141908,-0.18753608,-0.072946995,-0.008066231,-0.58640444,-0.067427106,-0.013132713,0.06924084,0.0046815416,0.0070339264,-0.20388259,-0.35899246,0.037091702,0.16248854,0.054278895,0.8597784,0.055228382,0.041288916,-0.10842875,0.016547088,0.12722336,0.5078011,2.369754,0.21546014,-0.127374,-0.2941972
0.28471076,-0.0044380454,0.16093826,0.0046420363,0.0912554,0.08786076,0.02129979,-0.0010416515,0.0002948268,0.087265715,-0.06770922,0.01016367,-0.074024804,-0.006068772,-0.0061891773,-0.08240449,-0.065613024,0.1763389,0.24794286,-0.0021234734,-0.36196786,-0.00013228045,0.18365756,-0.0025884344,-0.011897576,0.06836655,0.008727292,-0.0034526505,0.2001009,0.0020019708,0.0064885304,-0.047166206,0.03722503,-0.08946963,-0.22232395,-0.081797734,0.47570166,0.11127896,-0.48455545,0.14965358,0.026042765,-0.010436224,-0.035224937,0.13923469,-0.11688136,-0.121243,-0.030343436
0.029304655,0.02051065,-0.6708459,0.0434271,1.2683971,0.0408893,0.11740871,-0.044761166,-0.0065098694,0.07213019,-0.030546473,-0.037067946,-0.08097205,-0.016139593,-0.013659935,0.048765276,0.17597492,0.08313854,0.20561759,-0.008270567,-0.2096879,0.34296173,-0.26714015,0.025265558,0.013286918,0.035551853,-0.14914346,-0.026636725,0.18757257,0.0020019708,-0.03612456,0.4040999,-0.5583273,0.28137287,0.109848805,-0.5841561,-2.391177,0.13772124,0.09735684,0.017900737,0.02058699,-0.025470234,0.79468524,1.1938407,0.009592239,-0.11047902,0.09576681
0.2693176,-0.0019592252,0.19538485,0.012350144,1.5305152,-0.0323543,0.12446804,0.0024717844,0.13416992,0.09631913,-0.0007453691,0.016074523,-0.06288292,-0.040210314,-0.0076290164,-0.11598848,0.25276682,0.014268611,0.07750079,-0.038741894,0.17471772,-0.21588214,-0.19911847,0.005808427,0.011672589,-0.42661035,-0.14998281,0.025667846,0.09908544,-0.010502778,0.020861594,-0.29654884,-0.44436404,0.3630456,0.24040909,0.99204654,0.68455225,0.42191526,0.1150023,-0.034162357,0.02783436,-0.011505684,0.45869964,1.7792515,0.28915623,-0.100970864,0.00089031627
-0.02016607,0.009934794,-0.17355262,-0.0069192946,0.36773154,0.0022363514,-0.027811743,0.025178023,0.0041379277,-0.23535511,0.022228984,0.07723932,0.07228568,-0.0063206255,-0.087648645,0.1844285,-0.0431368,-0.32039797,-0.37738994,0.0063284044,0.6041805,0.03623726,-0.24207534,0.014731481,-0.007997194,0.07374787,-0.0013643412,-0.013838613,-0.30240917,-0.0075476244,0.0034912052,0.14751476,0.15304346,0.0110602155,-0.3805842,-0.07407337,-0.5131485,0.115335755,0.8500192,0.104198895,-0.087553725,0.0368475,-0.13051026,-0.3121513,0.17182566,-0.07552676,0.16633962
-0.09594907,0.015406413,0.11876946,-0.0069192946,0.5829233,-0.017913748,-0.0030801676,0.023405615,0.0021785547,0.13680664,0.002780842,0.3412756,-0.05222669,-0.013980284,-0.07655416,0.10002631,-0.08673295,-0.24845326,0.025900597,-0.0031294224,0.315368,0.028302893,-0.29324308,0.015301045,0.018021267,0.08826075,0.008289977,-0.013696732,-0.1691129,0.00418992,0.045804434,0.20663139,0.39836693,-0.063968584,-0.015289386,0.05651745,0.7790895,-0.35567328,0.043414824,-0.40465024,0.026781702,-0.019079108,-0.036006436,1.9874613,0.27827397,0.08713272,-0.12109443
