ABCC5,PDCD10,MED12L,AP2M1,COL7A1,RNF168,DLG1,DVL3,FBXO45,SENP5,PLCH1,ATP11B,ACAP2,WDR53,KPNA4,OPA1,P2RY1,PAK2,ZNF639,PCYT1A,RSRC1,PIK3CA,PLD1,DCUN1D1,PIGX,TBCCD1,ABCF3,LSG1,PARL,MFN1,YEATS2,MYNN,PSMD2,RFC2,SEMA3F,TRA2B,SIAH2,SOX2,TFR2,LRRC31,FXR1,FYTTD1,ACTL6A,TP63,GMPS,UCN2,CLDN1
0.1816989,-0.0014209326,-0.1430975,-0.024897557,0.6288189,-0.98866236,-0.17801398,-0.008964949,-0.03957952,-0.00933174,-0.007045955,-0.10231915,0.14731677,-0.04833081,0.14938375,-0.0070446045,0.10075589,0.010177344,-0.08329234,-0.2618234,-0.12047756,0.026423844,-0.02823487,-0.13549323,0.046395727,-0.12929167,-0.14996119,-0.00772994,0.059607603,-0.05696134,0.13207142,-0.016283149,0.042362172,-0.18334696,0.30924192,-0.37525153,-0.018628985,0.08085949,-0.12635686,0.34233233,-0.022735389,0.06362723,0.06639411,1.6276288,-0.0913947,0.14348857,-0.3637254
0.2717595,-0.03407001,-0.08561319,-0.016040152,0.36926436,0.33924493,0.29101813,0.04226308,-0.06362447,0.030529972,-0.083911814,-0.06455206,0.06326187,-0.07438645,-0.004844341,-0.012106902,-0.22876644,0.0108849285,0.12480569,0.3519719,-0.0040603084,0.07028078,-0.027506616,-0.02673995,0.007578239,-0.39760014,0.020952573,-0.026969533,0.06802695,-0.029993115,-0.006364014,0.05688802,-0.06725902,-0.0127955675,0.42617717,-1.0056248,0.2742504,0.36720806,0.016933365,0.30316424,-0.022735389,-0.058634438,0.19540466,-0.2309958,-0.055020925,0.1442226,0.2797977
-0.16552605,0.02296588,0.30409712,0.023940254,0.58691233,0.280744,-0.13760178,-0.0006123926,0.14173083,0.011760749,0.106749624,-0.08964674,0.061030157,0.2490205,0.18601823,0.034044363,-0.06357997,0.02284839,0.09621544,-0.17505275,0.086831845,-0.028326428,-0.036703072,0.046928104,-0.07230388,-0.25474262,0.06298238,0.026595265,-0.019098723,0.016202213,0.13421245,-0.053422894,-0.051963564,0.12812318,-0.5947043,-0.9167563,0.33405632,-0.18405642,-0.09836248,0.3125602,0.03231306,0.026392747,-0.012722392,2.3213027,0.07222072,0.07633692,-0.2744378
-0.08648599,-0.06651357,0.20586368,-0.1481098,0.017339908,0.16628301,-0.13395396,-0.06387153,-0.046841558,-0.04027993,-0.1127737,-0.08473192,0.022396399,0.00858567,0.3279446,-0.03611726,-0.436309,-0.008456709,0.14325175,0.5550179,-0.0040603084,0.07028078,-0.032027643,0.01170728,0.11294853,0.4919772,0.070196934,-0.014307482,-0.011824712,0.13735567,-0.068710715,0.020132005,0.0010576476,-0.063308395,-0.90074176,-0.7384916,-0.12505408,-0.34873438,0.02327897,0.20057441,0.03231306,0.026392747,-0.03983254,-0.6076751,0.15407705,0.00342493,0.35147426
-0.0048540235,0.038486432,-0.24945953,0.04747104,0.7205186,0.34909856,-0.13195279,-0.012105548,-0.054878734,0.012213628,-0.11888256,-0.08144325,0.037195764,0.23152782,-0.3113084,0.011412044,-0.31309867,0.054591026,0.116056845,-0.19343802,0.07833461,-0.0017451348,-0.04255616,-0.011434306,-0.05663917,0.3345737,0.10871262,0.025880396,0.10590579,0.1295794,-0.07319312,0.05688802,-0.041040927,0.15334801,-0.6556865,-0.7839189,0.3142286,-0.26002485,0.19752415,0.3153352,0.014083426,0.026392747,0.10990827,1.8502258,-0.0179402,0.16273172,0.10951375
-0.03276072,0.068259686,0.3067404,0.054193653,0.7653934,-0.8701043,0.31797546,-0.0070520313,0.14173083,0.011760749,-0.1245739,-0.09797954,-0.0644001,0.15795264,-0.2062845,0.034044363,-0.009895879,-0.0046570003,0.14604785,-0.24709697,0.04551224,-0.015515564,0.18334137,-0.033201944,-0.045436885,-0.11413306,-0.0386575,0.016344408,-0.023461293,0.16880742,-0.01090589,0.025048925,-0.054235067,0.10729212,0.24256288,-0.48502102,0.31716028,0.39295503,-0.037441827,0.7845811,0.014083426,-0.058634438,0.09856158,1.7085433,0.08287285,-0.0928784,-0.33239725
-0.09553789,-0.03544014,0.1687233,0.04284591,0.060466003,0.42770195,-0.08425472,0.05853491,-0.046841558,0.030529972,-0.07467565,-0.1015432,0.04473516,0.00858567,0.375693,0.012481755,-0.38649577,-0.0057554073,0.14325175,0.43038398,-0.06691431,0.07028078,-0.029438857,0.11927386,-0.057063237,0.4632993,-0.17948917,0.008038204,-0.022502407,-0.09465283,0.04062387,0.05688802,-0.013962526,-0.12802827,0.27551812,-0.9176203,-0.096567765,-0.39116332,0.12413031,0.19566587,0.03231306,0.06362723,-0.027113155,-0.48704243,0.15407705,0.20170969,0.589492
-0.013441422,0.04324903,-0.19639152,-0.02446608,-1.5886198,-0.5083484,0.29982615,-0.0029805168,0.070241556,0.0070729475,-0.050073363,0.19996282,-0.051179677,0.20265636,-0.19034506,0.011412044,0.11813372,-0.023122385,0.019780636,-0.194732,0.0074177072,-0.008933644,0.03400944,0.11705809,-0.046592362,-0.08929066,0.11301107,-0.008109406,0.06357727,-0.023025818,0.14660335,-0.016283149,0.055479247,0.056167357,-0.025782535,0.3152303,-0.8154853,-0.42218888,-0.03736312,0.3382632,0.014083426,-0.058634438,-0.006804908,-2.9598167,0.052371603,0.03892372,-0.3195805
-0.014111145,-0.03407001,-0.16580056,0.027746145,-0.15417169,0.35292092,-0.1402625,-0.012105548,-0.034846734,0.030529972,-0.10536118,-0.016727798,0.038880266,-0.087626114,-0.47479677,-0.012106902,-0.13877076,-0.09686871,0.124516875,0.21244352,0.045918167,-0.028326428,-0.022704508,-0.019736165,0.09803157,-0.29158232,0.007994763,0.01959623,0.15837844,0.1226121,-0.039695762,-0.036980275,-0.09331544,-0.03238405,-0.79060745,-0.98044187,-0.249083,-0.35412958,0.1019275,0.32287884,0.014083426,0.026392747,0.047265615,2.1372044,0.04270816,0.13761185,0.22991167
0.11335184,0.07208631,0.23374432,0.057121847,0.70488334,0.26454452,-0.07416696,-0.000867277,-0.034846734,0.030529972,-0.080870025,-0.13322292,-0.06997397,-0.087626114,-0.33437955,0.034044363,-0.031741,0.077359684,0.12007364,-0.112911075,0.081802554,0.08077447,0.067346066,0.05554613,-0.036228966,-0.16294973,0.010823155,0.069703326,-0.036895346,0.016202213,-0.054267555,-0.036980275,0.06381283,-0.04490709,0.33758155,1.0082139,0.2966016,0.1279547,0.22179489,0.45966938,0.03231306,0.06362723,0.005758396,2.1768763,-0.07713575,0.1570876,0.08277768
