ABCC5,PDCD10,MED12L,AP2M1,COL7A1,RNF168,DLG1,DVL3,FBXO45,SENP5,PLCH1,ATP11B,ACAP2,WDR53,KPNA4,OPA1,P2RY1,PAK2,ZNF639,PCYT1A,RSRC1,PIK3CA,PLD1,DCUN1D1,PIGX,TBCCD1,ABCF3,LSG1,PARL,MFN1,YEATS2,MYNN,PSMD2,RFC2,SEMA3F,TRA2B,SIAH2,SOX2,TFR2,LRRC31,FXR1,FYTTD1,ACTL6A,TP63,GMPS,UCN2,CLDN1
0.41880897,0.0,-0.07956906,-0.02848941,-0.2889147,0.13488415,-0.039614063,-0.033126123,-0.028403211,0.093513116,-0.3730285,-0.1028935,0.0039914222,0.1413608,-0.086519614,-0.0042941696,-0.050157495,0.02892277,0.27371398,-0.093029626,-0.081682764,-0.15418947,-0.03982645,-0.1546599,-0.055803694,-0.14345971,-0.18865487,0.08305038,-0.3021761,0.0033523997,0.0075650476,-0.21651593,-0.08153112,0.020428285,-1.2633463,-0.7644705,0.4018583,-0.038817085,-0.048822295,0.24166946,-0.014207814,0.04365305,-0.08400196,-2.3531587,0.10777296,0.13460341,-0.31372058
-0.17529383,0.0,0.20055684,0.06680153,0.57915306,0.13416122,0.068711616,-0.012768407,0.13708302,0.12052631,-0.20239764,0.13312733,-0.004854827,0.07292983,-0.025381994,-0.003904536,0.018776886,0.083447486,0.1770387,-0.0672937,-0.05838732,-0.12683955,0.0076314113,-0.10582305,0.012380286,-0.062383816,0.12364242,0.07097467,0.4167034,0.015200206,-0.032461017,-0.24605657,-0.0013493787,0.06558695,0.33787546,0.78160965,0.5792346,0.18482341,-0.28888926,0.33201036,-0.020575695,0.043274775,0.20911106,1.5688832,0.12082667,0.11810383,0.27132884
0.39184916,0.0,-0.008433912,0.04635601,-0.18177627,0.23681913,-0.11406216,-0.033126123,-0.07866053,0.075609066,0.45680404,-0.039776325,-0.004854827,-0.03709233,-0.05190393,-0.009459954,-0.02751763,0.015950007,0.23858267,-0.038152818,-0.050434016,-0.09912257,-0.21549794,-0.13788272,-0.055803694,-0.12219674,-0.14713408,0.08305038,-0.20157734,0.015200206,0.016964901,-0.27631724,-0.08183893,0.100016505,-1.1736859,0.62116617,0.63441616,-0.09161165,0.051647637,0.287236,-0.0791479,0.04365305,-0.07643504,2.128019,-0.0869277,0.07247072,-0.49413705
0.122810915,0.0,-0.16899249,0.02698984,0.7689292,-0.39445466,0.37495404,-0.012768407,-0.07866053,-0.09493992,0.26751688,0.048776906,0.0039914222,-0.026378999,-0.044603087,-0.032169253,0.130389,0.083447486,0.28632638,-0.050736096,-0.050434016,-0.06482248,0.12059752,-0.043560155,-0.0054795663,-0.057376195,0.095710605,0.098043025,0.36997342,0.037520986,0.003619038,0.08677851,-0.058215477,-0.12785678,0.30915892,1.4663001,-0.07644563,-0.059726853,0.030837404,0.08835032,-0.020575695,0.043274775,0.17851698,1.4762927,0.10777296,0.1799187,-0.3780391
0.11516763,0.0,0.12735529,-0.036000058,-0.0016974491,0.19172506,0.33954987,-0.033126123,-0.04762224,0.083840035,-0.2227944,-0.01909649,-0.004854827,-0.03183463,0.10962713,-0.008290712,-0.43386492,-0.0313353,0.24566153,0.25757244,-0.0629827,-0.28287685,-0.090474375,0.17526503,-0.0054795663,-0.016568305,-0.13119823,-0.08409003,-0.033489015,0.0033523997,-0.044670586,-0.254566,0.098970436,-0.042572863,0.5424252,-0.73777163,0.45829278,0.9959184,0.06009424,0.38632214,0.02600365,0.061698876,-0.21769537,-1.5256803,-0.14432465,0.2767962,0.36279386
0.00030559313,0.0,0.055847477,-0.11930026,0.46847385,0.12752165,-0.0352831,0.03157715,-0.03144667,0.04545874,-0.25252035,0.02072215,-0.004854827,-0.05142718,0.10167368,0.023494478,-0.020288572,-0.0049676304,-0.32424966,0.110214084,-0.03740809,0.1652782,-0.07511056,0.095216975,-0.0054795663,-0.04790573,0.06660538,0.12282144,-0.026551155,-0.033832025,0.028803363,0.24704197,-0.12659413,0.06558695,0.45516396,0.39040074,0.76656634,0.59658104,0.051647637,0.334544,0.06344985,0.061698876,-0.06618047,2.068632,-0.055106215,0.042587813,-0.5767599
-0.20052436,0.0,-0.14114067,0.038881507,0.77539,-0.2804368,0.34033954,-0.012768407,-0.045043826,-0.06653104,-0.22397469,0.02508731,0.0039914222,0.08491347,-0.040816367,-0.0042941696,-0.024469394,0.083447486,0.056910656,-0.014590577,0.056260448,-0.06917855,0.18906811,-0.05404502,-0.055803694,-0.05086525,0.09007432,0.07097467,0.4550791,0.037520986,0.003619038,-0.16905512,-0.06211168,0.06558695,-1.1757169,1.4663489,0.57176787,-0.060113456,-0.029495876,0.07689752,-0.020575695,-0.022803873,-0.054276645,1.5695494,0.10777296,0.16548029,0.21464245
0.24343248,0.0,0.13571683,0.09248837,0.84299815,0.06639118,-0.114961475,-0.033126123,-0.028403211,0.08872746,-0.17534953,0.13312733,-0.004854827,0.13588226,-0.05463867,-0.0042941696,0.2807751,0.112051375,0.2707546,-0.007840464,-0.13116734,-0.13800311,-0.080462836,0.16219522,-0.0054795663,-0.13442655,0.16994056,0.12282144,-0.0065535516,0.02392338,0.0075650476,0.1609794,-0.009896612,0.100016505,-0.10461037,-0.6870397,0.6874229,-0.14246371,-0.031444106,0.43389562,-0.020575695,-0.040068194,-0.09790913,1.7647951,0.12082667,-0.44341257,0.13525824
-0.04553502,0.0,-0.017445289,-0.05665226,0.008419101,0.084392816,-0.22662815,0.054022048,-0.058144342,0.083840035,0.36455974,-0.0066001415,0.0039914222,-0.05635301,-0.086519614,-0.032169253,-0.07890961,-0.007907488,0.28632638,0.20947148,0.12273948,-0.11447859,0.20401163,0.13344534,-0.0054795663,0.047207806,0.076807424,-0.05098963,-0.23582336,0.015200206,-0.015852695,-0.23024027,-0.21301363,-0.042572863,0.4221639,-0.41163832,0.42908728,-0.3741839,0.06009424,0.1894753,0.02600365,0.00038307533,-0.20552728,-1.2283902,-0.14432465,0.2962668,0.5001475
-0.23538405,0.0,0.13258697,0.017484333,0.040059544,0.10018991,-0.15571818,0.03157715,-0.03144667,0.083840035,-0.29671308,0.005988897,0.0039914222,-0.05635301,0.08895415,-0.032169253,-0.038012993,0.022669043,-0.37800252,0.19111212,-0.046435848,0.10430778,0.14250898,0.15941246,-0.0054795663,-0.14706458,0.16767073,0.042180445,-0.05265768,0.0033523997,-0.007905822,-0.22287661,-0.100881636,0.026883636,0.46439165,-0.5040359,0.2411309,-0.5415037,0.06009424,-0.099393934,0.015145555,-0.055719342,-0.20708601,-1.2112982,-0.14432465,0.33773997,0.44494447
