ABCC5,PDCD10,MED12L,AP2M1,COL7A1,RNF168,DLG1,DVL3,FBXO45,SENP5,PLCH1,ATP11B,ACAP2,WDR53,KPNA4,OPA1,P2RY1,PAK2,ZNF639,PCYT1A,RSRC1,PIK3CA,PLD1,DCUN1D1,PIGX,TBCCD1,ABCF3,LSG1,PARL,MFN1,YEATS2,MYNN,PSMD2,RFC2,SEMA3F,TRA2B,SIAH2,SOX2,TFR2,LRRC31,FXR1,FYTTD1,ACTL6A,TP63,GMPS,UCN2,CLDN1
0.0,0.0,0.19163218,0.0,-0.12812862,0.012821843,0.014106766,0.0,0.0,0.0,0.0,0.25136954,-0.05313529,0.0,-0.015089925,0.0,-0.004913363,0.0,0.34227222,0.018303782,-0.14487267,0.017768892,0.077863075,0.0,0.0,0.0,0.0,0.0,0.49210688,0.0,0.0,-0.021787005,0.0,-0.037464403,-0.14062485,0.0,0.0,0.37133595,-0.3695939,0.0,-0.0025758597,0.0,0.0,0.051104486,-0.1676204,0.0,-0.028438486
0.0,0.0,0.19163218,0.0,-0.12812862,0.012821843,0.014106766,0.0,0.0,0.0,0.0,0.25136954,-0.05313529,0.0,-0.015089925,0.0,-0.004913363,0.0,0.34227222,0.018303782,-0.14487267,0.017768892,0.077863075,0.0,0.0,0.0,0.0,0.0,0.49210688,0.0,0.0,-0.021787005,0.0,-0.037464403,-0.14062485,0.0,0.0,0.37133595,-0.3695939,0.0,-0.0025758597,0.0,0.0,0.051104486,-0.1676204,0.0,-0.028438486
0.0,0.0,0.19163218,0.0,-0.12812862,0.012821843,0.014106766,0.0,0.0,0.0,0.0,0.25136954,-0.05313529,0.0,-0.015089925,0.0,-0.004913363,0.0,0.34227222,0.018303782,-0.14487267,0.017768892,0.077863075,0.0,0.0,0.0,0.0,0.0,0.49210688,0.0,0.0,-0.021787005,0.0,-0.037464403,-0.14062485,0.0,0.0,0.37133595,-0.3695939,0.0,-0.0025758597,0.0,0.0,0.051104486,-0.1676204,0.0,-0.028438486
0.0,0.0,0.19163218,0.0,-0.12812862,0.012821843,0.014106766,0.0,0.0,0.0,0.0,0.25136954,-0.05313529,0.0,-0.015089925,0.0,-0.004913363,0.0,0.34227222,0.018303782,-0.14487267,0.017768892,0.077863075,0.0,0.0,0.0,0.0,0.0,0.49210688,0.0,0.0,-0.021787005,0.0,-0.037464403,-0.14062485,0.0,0.0,0.37133595,-0.3695939,0.0,-0.0025758597,0.0,0.0,0.051104486,-0.1676204,0.0,-0.028438486
0.0,0.0,-0.08938987,0.0,0.1535373,-0.016678652,-0.018179642,0.0,0.0,0.0,0.0,-0.050247893,0.016288398,0.0,0.003673469,0.0,0.0020229677,0.0,-0.25090456,-0.015802074,0.042607363,-0.15674274,-0.10504752,0.0,0.0,0.0,0.0,0.0,0.012467335,0.0,0.0,0.05267503,0.0,0.020107634,1.2325569,0.0,0.0,0.3864239,0.763992,0.0,-0.012082944,0.0,0.0,0.040726244,0.04098454,0.0,0.006586754
0.0,0.0,-0.14698513,0.0,0.12772325,-0.009808382,-0.07345488,0.0,0.0,0.0,0.0,-0.16572893,0.049950413,0.0,0.0065524313,0.0,0.0066280444,0.0,-0.35586113,-0.056104504,0.08875323,-0.13095763,-0.18438603,0.0,0.0,0.0,0.0,0.0,-0.08790755,0.0,0.0,0.06872543,0.0,-0.058289092,-0.34462538,0.0,0.0,0.25937656,-0.69581985,0.0,-0.03824679,0.0,0.0,0.04799574,0.04427362,0.0,0.0047620484
0.0,0.0,-0.0886593,0.0,0.12917805,-0.015268894,-0.018179642,0.0,0.0,0.0,0.0,-0.052628763,0.016288398,0.0,0.003673469,0.0,0.0020229677,0.0,-0.24574114,-0.015802074,0.04804753,-0.15674274,-0.10853818,0.0,0.0,0.0,0.0,0.0,-0.00839626,0.0,0.0,0.057838444,0.0,-0.08543112,1.2694288,0.0,0.0,0.3794158,0.7408628,0.0,-0.014464362,0.0,0.0,0.04091108,0.041195627,0.0,0.006586754
0.0,0.0,0.3539545,0.0,0.60792994,-0.07420228,0.0056960685,0.0,0.0,0.0,0.0,0.28640464,-0.046177305,0.0,-0.015089925,0.0,-0.004913363,0.0,0.45667025,0.007201711,-0.1173454,0.022565303,0.085804194,0.0,0.0,0.0,0.0,0.0,0.6050321,0.0,0.0,-0.012064954,0.0,-0.030290892,-0.09934683,0.0,0.0,0.40733287,-0.24046497,0.0,0.0017633266,0.0,0.0,0.055380333,-0.14513765,0.0,-0.028438486
0.0,0.0,0.19163218,0.0,-0.12812862,0.012821843,0.014106766,0.0,0.0,0.0,0.0,0.25136954,-0.05313529,0.0,-0.015089925,0.0,-0.004913363,0.0,0.34227222,0.018303782,-0.14487267,0.017768892,0.077863075,0.0,0.0,0.0,0.0,0.0,0.49210688,0.0,0.0,-0.021787005,0.0,-0.037464403,-0.14062485,0.0,0.0,0.37133595,-0.3695939,0.0,-0.0025758597,0.0,0.0,0.051104486,-0.1676204,0.0,-0.028438486
0.0,0.0,-0.14698513,0.0,0.18719229,-0.009808382,-0.07345488,0.0,0.0,0.0,0.0,-0.18399516,0.049950413,0.0,0.0065524313,0.0,0.0066280444,0.0,-0.35586113,-0.056104504,0.08875323,-0.13095763,-0.18438603,0.0,0.0,0.0,0.0,0.0,-0.08790755,0.0,0.0,0.06872543,0.0,-0.058289092,-0.34462538,0.0,0.0,0.23401543,-0.69581985,0.0,-0.03824679,0.0,0.0,0.032154053,0.04427362,0.0,0.0047620484
