ABCC5,PDCD10,MED12L,AP2M1,COL7A1,RNF168,DLG1,DVL3,FBXO45,SENP5,PLCH1,ATP11B,ACAP2,WDR53,KPNA4,OPA1,P2RY1,PAK2,ZNF639,PCYT1A,RSRC1,PIK3CA,PLD1,DCUN1D1,PIGX,TBCCD1,ABCF3,LSG1,PARL,MFN1,YEATS2,MYNN,PSMD2,RFC2,SEMA3F,TRA2B,SIAH2,SOX2,TFR2,LRRC31,FXR1,FYTTD1,ACTL6A,TP63,GMPS,UCN2,CLDN1
0.008651749,-0.053305782,-0.27413273,0.0,0.053420443,-0.1965251,0.0,0.0,0.0,0.0,-0.03533976,0.0,0.036739524,0.0,0.03904063,0.0,0.0,0.0,-0.93004555,-0.050575256,0.28571624,-0.026039978,-0.18219726,0.0,0.0,0.0,0.0,0.0,-0.36709154,0.0,0.0,0.14524701,0.0,-0.83007896,-0.5247009,0.0,0.0,0.56803846,-0.17723769,0.0,0.0,0.0,0.0,0.08881267,0.11871229,0.0,0.010495778
0.0127255,-0.00819291,0.17981762,0.0,-0.5694204,0.28602585,0.0,0.0,0.0,0.0,0.0010740003,0.0,-0.05439676,0.0,0.0035323442,0.0,0.0,0.0,0.35682902,0.010864986,0.08077658,0.0022724564,-0.18893811,0.0,0.0,0.0,0.0,0.0,0.2964422,0.0,0.0,0.2130133,0.0,0.2782826,1.2547883,0.0,0.0,0.32138637,1.1791137,0.0,0.0,0.0,0.0,0.0636173,-0.15127102,0.0,-0.04474257
0.0044148252,0.0010358696,0.2652966,0.0,-0.13304015,0.13896927,0.0,0.0,0.0,0.0,0.00399464,0.0,-0.048807267,0.0,-0.051859006,0.0,0.0,0.0,0.727631,0.0153823355,-0.1272256,-0.008399942,0.10338009,0.0,0.0,0.0,0.0,0.0,0.5035932,0.0,0.0,-0.03922225,0.0,-0.35261694,-0.19683303,0.0,0.0,0.24302687,-0.21949905,0.0,0.0,0.0,0.0,0.044637762,-0.19097544,0.0,-0.03328065
0.0044148252,0.0010358696,0.2652966,0.0,-0.13304015,0.13896927,0.0,0.0,0.0,0.0,0.00399464,0.0,-0.048807267,0.0,-0.051859006,0.0,0.0,0.0,0.727631,0.0153823355,-0.1272256,-0.008399942,0.10338009,0.0,0.0,0.0,0.0,0.0,0.5035932,0.0,0.0,-0.03922225,0.0,-0.35261694,-0.19683303,0.0,0.0,0.24302687,-0.21949905,0.0,0.0,0.0,0.0,0.044637762,-0.19097544,0.0,-0.03328065
0.048865564,-0.016476844,-0.11977144,0.0,-0.6662352,-0.100239664,0.0,0.0,0.0,0.0,-0.022506109,0.0,0.013509615,0.0,0.009194181,0.0,0.0,0.0,-0.5189691,-0.018440366,0.094030395,-0.0068350295,-0.12841998,0.0,0.0,0.0,0.0,0.0,-0.20571122,0.0,0.0,0.099492006,0.0,0.30470178,2.2325106,0.0,0.0,0.39914656,0.47209668,0.0,0.0,0.0,0.0,0.08196287,0.08331827,0.0,0.0044897934
0.0044148252,0.0010358696,0.27299765,0.0,-0.071640536,0.15869646,0.0,0.0,0.0,0.0,0.0010740003,0.0,-0.048807267,0.0,-0.051859006,0.0,0.0,0.0,0.8605238,0.0153823355,-0.1339763,-0.008399942,0.095055915,0.0,0.0,0.0,0.0,0.0,0.6690972,0.0,0.0,-0.034318488,0.0,-0.3289472,-0.17032766,0.0,0.0,0.3030696,1.2088234,0.0,0.0,0.0,0.0,0.059274323,-0.19097544,0.0,-0.03328065
0.008651749,-0.09555704,-0.40601146,0.0,0.14892559,0.036890704,0.0,0.0,0.0,0.0,-0.048924927,0.0,0.030024564,0.0,0.01425451,0.0,0.0,0.0,-0.87314963,-0.050575256,0.13418503,-0.009709376,-0.28549734,0.0,0.0,0.0,0.0,0.0,-0.39082062,0.0,0.0,0.09769869,0.0,-0.83819777,-0.5199416,0.0,0.0,0.43465883,-0.14053662,0.0,0.0,0.0,0.0,0.082536064,0.11871229,0.0,0.010495778
-0.21289444,-0.014172296,-0.09553586,0.0,-0.11060003,-0.08065262,0.0,0.0,0.0,0.0,-0.016042639,0.0,0.012053908,0.0,0.07385529,0.0,0.0,0.0,-0.5051798,-0.018440366,-0.04823683,-0.0068350295,0.39627665,0.0,0.0,0.0,0.0,0.0,-0.12439861,0.0,0.0,0.090457834,0.0,0.18663742,1.8471885,0.0,0.0,-3.0401993,0.36799055,0.0,0.0,0.0,0.0,0.08196287,0.06316804,0.0,0.0044897934
0.0044148252,0.0010358696,0.32357064,0.0,-0.00074147544,0.20519173,0.0,0.0,0.0,0.0,0.0010740003,0.0,-0.099366836,0.0,-0.051859006,0.0,0.0,0.0,0.8651178,0.029798727,-0.1339763,-0.008399942,-0.21084283,0.0,0.0,0.0,0.0,0.0,0.6690972,0.0,0.0,0.35792944,0.0,-0.33984154,-0.14302032,0.0,0.0,0.30099633,1.2961092,0.0,0.0,0.0,0.0,0.059449922,-0.19097544,0.0,0.014960235
0.0044148252,0.02244314,0.46604678,0.0,0.8668596,-0.14592633,0.0,0.0,0.0,0.0,-0.015073094,0.0,-0.044356097,0.0,-0.027446505,0.0,0.0,0.0,0.7942471,0.0068668947,-0.09255283,-0.00047104483,0.32607535,0.0,0.0,0.0,0.0,0.0,0.56168705,0.0,0.0,-0.015785653,0.0,-0.30201587,-0.43884945,0.0,0.0,0.29092473,-0.13258293,0.0,0.0,0.0,0.0,0.04778597,-0.19097544,0.0,-0.03328065
