ABCC5,PDCD10,MED12L,AP2M1,COL7A1,RNF168,DLG1,DVL3,FBXO45,SENP5,PLCH1,ATP11B,ACAP2,WDR53,KPNA4,OPA1,P2RY1,PAK2,ZNF639,PCYT1A,RSRC1,PIK3CA,PLD1,DCUN1D1,PIGX,TBCCD1,ABCF3,LSG1,PARL,MFN1,YEATS2,MYNN,PSMD2,RFC2,SEMA3F,TRA2B,SIAH2,SOX2,TFR2,LRRC31,FXR1,FYTTD1,ACTL6A,TP63,GMPS,UCN2,CLDN1
0.31387553,0.088500515,-0.0683564,-0.015298327,-0.16252926,0.05490201,-0.069621965,0.12573399,0.034719132,-0.07877688,-0.14698863,0.14494565,0.042506777,-0.09207483,-0.013598,0.0,-0.041515183,0.08983364,-0.6245552,0.32215336,0.22586994,0.088678144,0.03001774,0.0804572,0.0,0.21253204,-0.084611356,0.030455835,-0.0086469855,0.14212447,0.012534021,-0.014619308,0.081508055,-0.011290023,0.38216066,0.55036473,0.6380439,-0.078367606,0.17578153,0.4886103,0.007172857,0.0,-0.043309882,1.8840493,0.00067621074,0.28208634,0.06733325
-0.549702,-0.07543461,-0.05426559,0.0062248167,0.70870984,-0.34990022,0.25496185,-0.0645337,0.013149503,0.131302,-0.08517314,-0.055325605,0.02306615,0.33665568,0.027721139,0.0,0.060907066,0.020177394,0.034669545,-0.19341293,-0.04266821,0.038741957,0.06221744,-0.065244526,0.0,-0.20516987,0.26535377,0.012247181,0.05094069,-0.031267937,-0.011063295,0.0044513643,0.048513673,0.01477606,0.21238776,1.3822294,-1.599502,-0.23133267,-0.17768192,0.3355592,-0.039198276,0.0,0.10659782,0.03741194,0.13568404,-0.4104095,-0.027626865
0.36670852,-0.016096357,-0.080235705,0.011570352,-0.25225723,0.10855076,0.337069,-0.0645337,0.006696661,0.09320329,0.04098676,0.3190857,0.022309884,0.4388455,-0.030183133,0.0,0.066486344,-0.23497158,0.070707336,-0.2972745,-0.005615081,-0.25848168,0.058745787,-0.08307026,0.0,-0.38865823,0.22736235,-0.024726925,0.05094069,-0.10374836,-0.011063295,0.12701726,-0.11616713,-0.011290023,0.24777284,-0.8230223,0.41189733,-0.056427572,-0.044719048,0.3294085,-0.039198276,0.0,0.22293295,1.4902686,0.13635646,-0.041486356,-0.32759523
0.43847644,-0.020996807,0.101130664,0.0062248167,0.8071628,0.07570827,-0.06835174,-0.05037859,0.014765529,0.1007211,-0.044699695,-0.18264946,0.015842829,-0.112511,0.017332075,0.0,0.0767826,-0.013794956,0.094240636,-0.24990235,-0.030276073,-0.14253141,0.054657243,-0.10416478,0.0,-0.18775326,0.26456594,-0.00078320876,-0.0086469855,0.121902764,-0.030644128,-0.06938613,-0.04551997,0.029257732,0.022110803,1.2943242,0.47835276,0.25698805,-0.02478866,0.31185582,0.03533937,0.0,0.18768626,1.8199536,0.06168459,-0.47720626,0.10515663
0.4193262,-0.03351099,0.08041065,0.060039636,1.0229305,0.12060641,-0.042745065,-0.0063825436,0.008896757,-0.080269806,-0.088349484,0.092955545,0.057542652,-0.21903504,0.03452171,0.0,0.08131747,-0.004872443,0.3800004,-0.15779373,-0.010248631,0.14153777,0.053932738,-0.044363916,0.0,0.7240319,0.3155312,0.06632482,-0.0086469855,0.11927136,-0.030644128,-0.093589686,-0.094626606,-0.011290023,-0.38132825,-0.62008446,0.41751763,-0.05487475,0.10511089,0.29245698,-0.013656661,0.0,-0.080800176,1.9013853,-0.08686406,0.04085064,-0.3321758
0.31548497,-0.0887039,-0.008309948,-0.0055515403,-0.529602,0.15008032,-0.04043225,-0.0645337,-0.018628096,0.09809856,0.14452864,0.3057172,0.031321738,-0.15852143,0.013789837,0.0,0.1261358,-0.031771183,0.07099061,0.3906025,-0.05776812,-0.28880534,0.09046724,-0.06865808,0.0,-0.2900959,-0.16306062,0.045442186,-0.02004777,-0.031630874,0.03570978,0.037131943,0.27293167,-0.0143327685,0.34713253,1.1157206,0.317536,0.2408736,0.12454793,0.6115897,-0.039198276,0.0,0.19684221,-0.527995,0.2174734,0.39078465,0.12375647
0.2693158,0.088500515,0.030140616,-0.015298327,-0.19818135,0.05832034,-0.05759945,0.12573399,0.034719132,-0.090070814,-0.11813957,-0.19653969,0.04642585,-0.088353954,-0.013598,0.0,0.15271284,0.051463377,-0.56583357,-0.10058967,0.38974133,0.115608834,0.025456348,0.071685344,0.0,0.33291104,0.06520778,0.0074352175,-0.0086469855,0.056425344,0.012534021,0.003991476,0.0674536,-0.06785353,-0.3203207,0.54161865,0.21933277,-0.086325675,0.05830267,0.22046672,0.007172857,0.0,-0.15310912,-1.3409257,-0.05131165,0.40390912,-0.6643144
-0.32852638,-0.058675617,0.06921723,0.011570352,-1.1093746,-0.13022755,0.18488525,-0.078619055,-0.012179947,-0.116917446,0.07343806,0.30084422,0.019396437,-0.18757707,0.00036713085,0.0,0.051124845,0.007952344,0.32890773,-0.22722708,-0.081413254,-0.08166793,-0.017796168,0.14441438,0.0,-0.22017437,-0.034782186,-0.0046139257,-0.02004777,0.08099743,-0.030644128,0.016723055,0.20607719,-0.018545061,-0.0007975993,-0.5748984,-1.134438,0.16097757,0.084222764,0.038783785,0.01231222,0.0,-0.0688654,-2.271647,0.066995285,-0.77973473,-0.18283834
-0.21757446,-0.011510768,0.103132665,0.060039636,0.9140265,0.12455601,0.23322266,-0.0645337,0.013149503,0.08405011,0.11142387,-0.17292617,0.06415783,0.4125484,0.01641484,0.0,0.03450444,-0.07847968,0.36865404,-0.27648938,-0.100418046,-0.14355546,0.05690077,-0.06538932,0.0,0.7136674,0.028530518,0.046691332,-0.02004777,0.124066435,-0.011063295,0.011431532,-0.034299944,0.023066353,0.30408698,-0.5529612,0.7163144,-0.12080131,0.17578153,0.33426142,-0.039198276,0.0,0.16893205,1.7641146,0.041679338,0.0638506,0.13770737
0.3992846,-0.055343542,-0.025754502,0.060039636,-0.31933266,0.11549217,-0.053264946,0.15074103,-0.018628096,0.00050495204,0.044829424,0.111778066,0.054459754,-0.19234607,0.01614396,0.0,-0.037194833,0.05482574,0.41423684,0.33727697,-0.022304056,0.096737675,0.08676912,-0.08648383,0.0,0.7941762,-0.036298208,0.052754477,-0.02004777,-0.076684766,0.03570978,-0.08395895,-0.029345067,-0.0143327685,0.30204326,0.12463657,0.34815633,-0.19839326,0.10564871,0.48356175,0.007172857,0.0,-0.10016674,0.6598188,0.13549115,0.29503736,0.26951596
0.49588674,-0.003939251,0.11169991,-0.010318903,0.9512486,-0.23322271,-0.20978908,-0.0031070993,-0.021736328,-0.083386034,0.07343806,0.30318376,0.034983594,0.4011785,-0.03674513,0.0,-0.07970655,-0.009605273,0.041064896,-0.35259238,-0.04371837,-0.20249143,-0.07040069,0.085303254,0.0,-0.5147817,-0.15068156,0.05022689,-0.0086469855,-0.06257321,0.012892123,0.04425828,-0.22194548,-0.0143327685,0.17928785,-0.8101235,0.29675227,0.20847371,0.12454793,0.3412249,0.01231222,0.0,0.23693919,-1.201383,0.17825177,0.018697238,0.20689614
-0.10438404,-0.01641122,-0.04891192,0.01715367,1.1385986,0.13884345,-0.07209816,0.025133364,0.013149503,0.11079893,-0.050522625,-0.14200887,0.061670393,-0.26090378,0.015353615,0.0,0.100713536,-0.048739497,0.6326526,-0.19093972,-0.065495655,0.13229385,-0.039258182,0.14441438,0.0,0.30292308,0.29937392,0.0029580737,-0.0086469855,-0.09896924,-0.030644128,0.0307896,-0.019031305,0.07013596,0.30196634,0.5315563,0.43749115,-0.16554993,-0.23715162,0.48784363,0.03533937,0.0,0.45527792,0.67891943,0.07317937,-0.5482659,-0.58214027
0.09481084,0.07435089,0.042632986,0.060039636,-2.0076952,0.058089167,-0.13429831,0.15074103,-0.0075869695,-0.08505214,-0.072425224,-0.24294229,-0.10157529,-0.13046068,-0.04442441,0.0,-0.08288204,0.019307142,-0.45049322,0.23152788,0.05655257,0.074462794,0.028571693,0.09024,0.0,0.2850042,-0.22659883,0.04271769,-0.0086469855,0.15039566,0.012534021,0.00926687,0.31768414,-0.028498562,0.30631483,-0.6091426,0.43633434,-0.11039875,0.17578153,0.36620143,0.007172857,0.0,-0.052405372,2.0352783,0.015580001,-0.05477482,0.14968082
0.22500579,0.051321115,0.024171893,-0.015298327,1.1746448,0.026427936,-0.12469425,0.12573399,-0.012381709,-0.08501798,-0.10735055,-0.22933292,-0.18943241,-0.09415947,0.031068482,0.0,-0.055702318,0.008478831,0.67197156,0.18342794,-0.07659555,0.07750295,0.06645475,0.14441438,0.0,0.41048384,-0.10372232,0.06451228,-0.0086469855,-0.09746917,0.012534021,0.0307896,0.056477327,-0.06785353,0.40357572,0.35539582,0.5178224,-0.16890071,0.12454793,0.41041708,0.007172857,0.0,0.4000081,0.55826133,0.07867143,0.101646654,-0.50082994
0.1437271,0.09590507,0.024171893,-0.015298327,0.9127318,-0.027396291,-0.06356322,0.12573399,-0.0075869695,-0.13201062,0.13369615,-0.22417994,-0.16587077,-0.0868786,-0.045819025,0.0,-0.054646008,0.019307142,-0.5284752,0.31847605,0.26833034,0.071493715,0.027354255,0.0804572,0.0,0.37278044,-0.1633325,-0.03779167,-0.0086469855,0.14212447,0.012534021,0.012456004,0.06504959,-0.031541307,0.28974557,0.5372918,0.29449964,-0.09320943,0.12454793,0.22663146,0.007172857,0.0,-0.063412905,0.59020644,0.04063753,-0.102218896,-0.22390975
0.40166053,-0.14003819,-0.09869782,-0.010318903,0.8673506,0.08736599,0.23439905,0.025133364,-0.023531307,0.1007211,-0.0780466,0.3136941,0.022309884,-0.15757284,-0.028838197,0.0,0.053647723,-0.07847968,-0.40669325,-0.28192177,-0.12031337,-0.10743306,0.018993966,-0.07469906,0.0,-0.28882286,0.28177264,0.12866022,-0.02004777,-0.09954938,0.03570978,-0.039672215,0.51944417,-0.011290023,0.25856283,-0.50669116,0.60540146,0.22709696,0.17578153,0.40223256,0.03533937,0.0,-0.05491295,1.7864628,0.03486017,-0.012670413,0.07611937
-0.30152404,-0.008005895,-0.080235705,0.011570352,-0.80058295,-0.38549963,-0.11817999,-0.0645337,-0.004548375,0.066418275,0.24447809,0.31269285,0.02317076,0.29416382,0.0020033005,0.0,-0.054428324,-0.2042068,0.048586942,-0.17859747,-0.05484446,-0.15136653,-0.062291905,-0.08307026,0.0,-0.37895212,0.3326321,-0.023493761,0.05094069,-0.097111,-0.011063295,-0.06417552,-0.070624605,-0.050644994,-0.46283102,-0.5736132,-0.032818545,-0.25858358,0.05387729,-0.016330425,-0.039198276,0.0,0.3168463,0.30089796,0.09864997,0.26209053,-0.43454993
